time,theta_b,dtheta_b,dtheta_w
764.57,17.65,14.54,0.00,1.00
765.64,17.65,14.54,0.00,1.00
766.71,17.73,16.02,0.00,1.00
767.77,17.73,16.02,0.00,1.00
768.84,17.73,16.02,0.00,1.00
769.91,17.73,16.02,0.00,1.00
770.98,17.73,16.02,0.00,1.00
772.06,17.81,14.31,0.00,1.00
773.13,17.81,14.31,0.00,1.00
774.20,17.81,14.31,0.00,1.00
775.27,17.81,14.31,0.00,1.00
776.34,17.88,16.28,0.00,1.00
777.41,17.88,16.28,0.00,1.00
778.49,17.88,16.28,0.00,1.00
779.56,17.88,16.28,0.00,1.00
780.63,17.88,16.28,0.00,1.00
781.70,17.96,14.19,0.00,1.00
782.77,17.96,14.19,0.00,1.00
783.84,17.96,14.19,0.00,1.00
784.92,17.96,14.19,0.00,1.00
785.99,17.96,14.19,0.00,1.00
787.06,18.03,14.41,0.00,1.00
788.13,18.03,14.41,0.00,1.00
789.20,18.03,14.41,0.00,1.00
790.27,18.03,14.41,0.00,1.00
791.35,18.11,16.01,0.00,1.00
792.42,18.11,16.01,0.00,1.00
793.49,18.11,16.01,0.00,1.00
794.56,18.11,16.01,0.00,1.00
795.63,18.11,16.01,0.00,1.00
796.70,18.18,14.16,0.00,1.00
797.77,18.18,14.16,0.00,1.00
798.84,18.18,14.16,0.00,1.00
799.91,18.18,14.16,0.00,1.00
800.99,18.18,14.16,0.00,1.00
802.06,18.25,15.52,0.00,1.00
803.13,18.25,15.52,0.00,1.00
804.20,18.25,15.52,0.00,1.00
805.27,18.25,15.52,0.00,1.00
806.34,18.25,15.52,0.00,1.00
807.42,18.33,13.91,0.00,1.00
808.49,18.33,13.91,0.00,1.00
809.56,18.33,13.91,0.00,1.00
810.63,18.33,13.91,0.00,1.00
811.70,18.40,15.54,0.00,1.00
812.78,18.40,15.54,0.00,1.00
813.85,18.40,15.54,0.00,1.00
814.92,18.40,15.54,0.00,1.00
815.99,18.40,15.54,0.00,1.00
817.06,18.48,13.90,0.00,1.00
818.13,18.48,13.90,0.00,1.00
819.21,18.48,13.90,0.00,1.00
820.28,18.48,13.90,0.00,1.00
821.35,18.48,13.90,0.00,1.00
822.42,18.55,15.41,0.00,1.00
823.49,18.55,15.41,0.00,1.00
824.56,18.55,15.41,0.00,1.00
825.64,18.55,15.41,0.00,1.00
826.71,18.55,15.41,0.00,1.00
827.77,18.62,13.93,0.00,1.00
828.84,18.62,13.93,0.00,1.00
829.91,18.62,13.93,0.00,1.00
830.98,18.62,13.93,0.00,1.00
832.06,18.70,14.92,0.00,1.00
833.13,18.70,14.92,0.00,1.00
834.20,18.70,14.92,0.00,1.00
835.27,18.70,14.92,0.00,1.00
836.34,18.77,15.50,0.00,1.00
837.41,18.77,15.50,0.00,1.00
838.49,18.77,15.50,0.00,1.00
839.56,18.77,15.50,0.00,1.00
840.63,18.77,15.50,0.00,1.00
841.70,18.84,13.85,0.00,1.00
842.77,18.84,13.85,0.00,1.00
843.84,18.84,13.85,0.00,1.00
844.92,18.84,13.85,0.00,1.00
845.99,18.84,13.85,0.00,1.00
847.06,18.91,15.36,0.00,1.00
848.13,18.91,15.36,0.00,1.00
849.21,18.91,15.36,0.00,1.00
850.28,18.91,15.36,0.00,1.00
851.35,18.91,15.36,0.00,1.00
852.42,18.99,13.32,0.00,1.00
853.49,18.99,13.32,0.00,1.00
854.57,18.99,13.32,0.00,1.00
855.64,18.99,13.32,0.00,1.00
856.71,19.06,15.73,0.00,1.00
857.77,19.06,15.73,0.00,1.00
858.84,19.06,15.73,0.00,1.00
859.91,19.06,15.73,0.00,1.00
860.99,19.06,15.73,0.00,1.00
862.06,19.13,13.31,0.00,1.00
863.13,19.13,13.31,0.00,1.00
864.20,19.13,13.31,0.00,1.00
865.27,19.13,13.31,0.00,1.00
866.34,19.13,13.31,0.00,1.00
867.42,19.20,15.12,0.00,1.00
868.49,19.20,15.12,0.00,1.00
869.56,19.20,15.12,0.00,1.00
870.63,19.20,15.12,0.00,1.00
871.70,19.27,13.49,0.00,1.00
872.78,19.27,13.49,0.00,1.00
873.85,19.27,13.49,0.00,1.00
874.92,19.27,13.49,0.00,1.00
875.99,19.27,13.49,0.00,1.00
877.06,19.34,15.29,0.00,1.00
878.14,19.34,15.29,0.00,1.00
879.21,19.34,15.29,0.00,1.00
880.28,19.34,15.29,0.00,1.00
881.35,19.34,15.29,0.00,1.00
882.42,19.42,13.31,0.00,1.00
883.49,19.42,13.31,0.00,1.00
884.57,19.42,13.31,0.00,1.00
885.64,19.42,13.31,0.00,1.00
886.71,19.49,15.18,0.00,1.00
887.77,19.49,15.18,0.00,1.00
888.84,19.49,15.18,0.00,1.00
889.92,19.49,15.18,0.00,1.00
890.99,19.49,15.18,0.00,1.00
892.06,19.56,13.05,0.00,1.00
893.13,19.56,13.05,0.00,1.00
894.21,19.56,13.05,0.00,1.00
895.28,19.56,13.05,0.00,1.00
896.35,19.56,13.05,0.00,1.00
897.42,19.63,14.97,0.00,1.00
898.49,19.63,14.97,0.00,1.00
899.57,19.63,14.97,0.00,1.00
900.64,19.63,14.97,0.00,1.00
901.71,19.70,13.19,0.00,1.00
902.78,19.70,13.19,0.00,1.00
903.85,19.70,13.19,0.00,1.00
904.92,19.70,13.19,0.00,1.00
906.00,19.70,13.19,0.00,1.00
907.07,19.76,14.42,0.00,1.00
908.14,19.76,14.42,0.00,1.00
909.21,19.76,14.42,0.00,1.00
910.28,19.76,14.42,0.00,1.00
911.35,19.76,14.42,0.00,1.00
912.43,19.83,12.02,0.00,1.00
913.50,19.83,12.02,0.00,1.00
914.57,19.83,12.02,0.00,1.00
915.64,19.83,12.02,0.00,1.00
916.71,19.90,16.27,0.00,1.00
917.77,19.90,16.27,0.00,1.00
918.84,19.90,16.27,0.00,1.00
919.91,19.90,16.27,0.00,1.00
920.99,19.90,16.27,0.00,1.00
922.06,19.97,12.92,0.00,1.00
923.13,19.97,12.92,0.00,1.00
924.20,19.97,12.92,0.00,1.00
925.28,19.97,12.92,0.00,1.00
926.35,19.97,12.92,0.00,1.00
927.42,20.04,13.82,0.00,1.00
928.49,20.04,13.82,0.00,1.00
929.56,20.04,13.82,0.00,1.00
930.63,20.04,13.82,0.00,1.00
931.71,20.04,13.82,0.00,1.00
932.78,20.11,13.88,0.00,1.00
933.85,20.11,13.88,0.00,1.00
934.92,20.11,13.88,0.00,1.00
935.99,20.11,13.88,0.00,1.00
937.06,20.18,14.20,0.00,1.00
938.14,20.18,14.20,0.00,1.00
939.21,20.18,14.20,0.00,1.00
940.28,20.18,14.20,0.00,1.00
941.35,20.18,14.20,0.00,1.00
942.42,20.25,12.35,0.00,1.00
943.49,20.25,12.35,0.00,1.00
944.56,20.25,12.35,0.00,1.00
945.63,20.25,12.35,0.00,1.00
946.71,20.25,12.35,0.00,1.00
947.77,20.31,13.80,0.00,1.00
948.84,20.31,13.80,0.00,1.00
949.91,20.31,13.80,0.00,1.00
950.99,20.31,13.80,0.00,1.00
952.06,20.38,14.57,0.00,1.00
953.13,20.38,14.57,0.00,1.00
954.20,20.38,14.57,0.00,1.00
955.28,20.38,14.57,0.00,1.00
956.35,20.38,14.57,0.00,1.00
957.42,20.45,12.84,0.00,1.00
958.49,20.45,12.84,0.00,1.00
959.56,20.45,12.84,0.00,1.00
960.63,20.45,12.84,0.00,1.00
961.71,20.52,14.02,0.00,1.00
962.78,20.52,14.02,0.00,1.00
963.85,20.52,14.02,0.00,1.00
964.92,20.52,14.02,0.00,1.00
965.99,20.52,14.02,0.00,1.00
967.07,20.58,12.53,0.00,1.00
968.14,20.58,12.53,0.00,1.00
969.21,20.58,12.53,0.00,1.00
970.28,20.58,12.53,0.00,1.00
971.35,20.58,12.53,0.00,1.00
972.42,20.65,14.32,0.00,1.00
973.50,20.65,14.32,0.00,1.00
974.57,20.65,14.32,0.00,1.00
975.64,20.65,14.32,0.00,1.00
976.71,20.65,14.32,0.00,1.00
977.77,20.71,12.44,0.00,1.00
978.84,20.71,12.44,0.00,1.00
979.91,20.71,12.44,0.00,1.00
980.99,20.71,12.44,0.00,1.00
982.06,20.78,14.14,0.00,1.00
983.13,20.78,14.14,0.00,1.00
984.20,20.78,14.14,0.00,1.00
985.28,20.78,14.14,0.00,1.00
986.35,20.78,14.14,0.00,1.00
987.42,20.85,12.71,0.00,1.00
988.49,20.85,12.71,0.00,1.00
989.56,20.85,12.71,0.00,1.00
990.64,20.85,12.71,0.00,1.00
991.71,20.85,12.71,0.00,1.00
992.78,20.91,12.60,0.00,1.00
993.85,20.91,12.60,0.00,1.00
994.92,20.91,12.60,0.00,1.00
995.99,20.91,12.60,0.00,1.00
997.07,20.98,14.08,0.00,1.00
998.14,20.98,14.08,0.00,1.00
999.21,20.98,14.08,0.00,1.00
1000.28,20.98,14.08,0.00,1.00
1001.36,20.98,14.08,0.00,1.00
1002.43,21.04,12.30,0.00,1.00
1003.50,21.04,12.30,0.00,1.00
1004.57,21.04,12.30,0.00,1.00
1005.64,21.04,12.30,0.00,1.00
1006.72,21.11,14.16,0.00,1.00
1007.77,21.11,14.16,0.00,1.00
1008.84,21.11,14.16,0.00,1.00
1009.92,21.11,14.16,0.00,1.00
1010.99,21.11,14.16,0.00,1.00
1012.06,21.17,12.11,0.00,1.00
1013.13,21.17,12.11,0.00,1.00
1014.20,21.17,12.11,0.00,1.00
1015.28,21.17,12.11,0.00,1.00
1016.35,21.17,12.11,0.00,1.00
1017.42,21.24,13.87,0.00,1.00
1018.49,21.24,13.87,0.00,1.00
1019.57,21.24,13.87,0.00,1.00
1020.64,21.24,13.87,0.00,1.00
1021.71,21.24,13.87,0.00,1.00
1022.78,21.30,11.79,0.00,1.00
1023.85,21.30,11.79,0.00,1.00
1024.92,21.30,11.79,0.00,1.00
1025.99,21.30,11.79,0.00,1.00
1027.07,21.37,13.46,0.00,1.00
1028.14,21.37,13.46,0.00,1.00
1029.21,21.37,13.46,0.00,1.00
1030.28,21.37,13.46,0.00,1.00
1031.35,21.37,13.46,0.00,1.00
1032.43,21.43,13.80,0.00,1.00
1033.50,21.43,13.80,0.00,1.00
1034.57,21.43,13.80,0.00,1.00
1035.64,21.43,13.80,0.00,1.00
1036.71,21.43,13.80,0.00,1.00
1037.77,21.50,11.96,0.00,1.00
1038.85,21.50,11.96,0.00,1.00
1039.92,21.50,11.96,0.00,1.00
1040.99,21.50,11.96,0.00,1.00
1042.07,21.56,13.65,0.00,1.00
1043.14,21.56,13.65,0.00,1.00
1044.21,21.56,13.65,0.00,1.00
1045.28,21.56,13.65,0.00,1.00
1046.35,21.56,13.65,0.00,1.00
1047.43,21.62,12.18,0.00,1.00
1048.50,21.62,12.18,0.00,1.00
1049.57,21.62,12.18,0.00,1.00
1050.64,21.62,12.18,0.00,1.00
1051.71,21.62,12.18,0.00,1.00
1052.79,21.69,12.00,0.00,1.00
1053.86,21.69,12.00,0.00,1.00
1054.93,21.69,12.00,0.00,1.00
1056.00,21.69,12.00,0.00,1.00
1057.07,21.75,13.46,0.00,1.00
1058.15,21.75,13.46,0.00,1.00
1059.22,21.75,13.46,0.00,1.00
1060.29,21.75,13.46,0.00,1.00
1061.36,21.75,13.46,0.00,1.00
1062.43,21.81,11.85,0.00,1.00
1063.50,21.81,11.85,0.00,1.00
1064.58,21.81,11.85,0.00,1.00
1065.65,21.81,11.85,0.00,1.00
1066.72,21.88,13.53,0.00,1.00
1067.77,21.88,13.53,0.00,1.00
1068.84,21.88,13.53,0.00,1.00
1069.92,21.88,13.53,0.00,1.00
1070.99,21.88,13.53,0.00,1.00
1072.06,21.94,11.91,0.00,1.00
1073.14,21.94,11.91,0.00,1.00
1074.21,21.94,11.91,0.00,1.00
1075.28,21.94,11.91,0.00,1.00
1076.35,21.94,11.91,0.00,1.00
1077.42,22.00,13.23,0.00,1.00
1078.49,22.00,13.23,0.00,1.00
1079.57,22.00,13.23,0.00,1.00
1080.64,22.00,13.23,0.00,1.00
1081.71,22.00,13.23,0.00,1.00
1082.78,22.06,11.81,0.00,1.00
1083.85,22.06,11.81,0.00,1.00
1084.93,22.06,11.81,0.00,1.00
1086.00,22.06,11.81,0.00,1.00
1087.07,22.13,13.22,0.00,1.00
1088.14,22.13,13.22,0.00,1.00
1089.21,22.13,13.22,0.00,1.00
1090.29,22.13,13.22,0.00,1.00
1091.36,22.13,13.22,0.00,1.00
1092.43,22.19,11.72,0.00,1.00
1093.50,22.19,11.72,0.00,1.00
1094.57,22.19,11.72,0.00,1.00
1095.64,22.19,11.72,0.00,1.00
1096.71,22.25,13.21,0.00,1.00
1097.77,22.25,13.21,0.00,1.00
1098.84,22.25,13.21,0.00,1.00
1099.91,22.25,13.21,0.00,1.00
1100.98,22.25,13.21,0.00,1.00
1102.06,22.31,11.44,0.00,1.00
1103.13,22.31,11.44,0.00,1.00
1104.20,22.31,11.44,0.00,1.00
1105.27,22.31,11.44,0.00,1.00
1106.34,22.31,11.44,0.00,1.00
1107.42,22.37,12.69,0.00,1.00
1108.49,22.37,12.69,0.00,1.00
1109.56,22.37,12.69,0.00,1.00
1110.63,22.37,12.69,0.00,1.00
1111.70,22.37,12.69,0.00,1.00
1112.78,22.43,11.69,0.00,1.00
1113.85,22.43,11.69,0.00,1.00
1114.92,22.43,11.69,0.00,1.00
1115.99,22.43,11.69,0.00,1.00
1117.06,22.43,11.69,0.00,1.00
1118.13,22.49,11.64,0.00,1.00
1119.20,22.49,11.64,0.00,1.00
1120.28,22.49,11.64,0.00,1.00
1121.35,22.49,11.64,0.00,1.00
1122.42,22.55,12.98,0.00,1.00
1123.49,22.55,12.98,0.00,1.00
1124.56,22.55,12.98,0.00,1.00
1125.63,22.55,12.98,0.00,1.00
1126.70,22.55,12.98,0.00,1.00
1127.77,22.61,11.51,0.00,1.00
1128.84,22.61,11.51,0.00,1.00
1129.92,22.61,11.51,0.00,1.00
1130.99,22.61,11.51,0.00,1.00
1132.06,22.67,12.79,0.00,1.00
1133.13,22.67,12.79,0.00,1.00
1134.20,22.67,12.79,0.00,1.00
1135.27,22.67,12.79,0.00,1.00
1136.34,22.67,12.79,0.00,1.00
1137.42,22.73,11.43,0.00,1.00
1138.49,22.73,11.43,0.00,1.00
1139.56,22.73,11.43,0.00,1.00
1140.63,22.73,11.43,0.00,1.00
1141.70,22.79,12.73,0.00,1.00
1142.78,22.79,12.73,0.00,1.00
1143.85,22.79,12.73,0.00,1.00
1144.92,22.79,12.73,0.00,1.00
1145.99,22.79,12.73,0.00,1.00
1147.06,22.85,11.38,0.00,1.00
1148.13,22.85,11.38,0.00,1.00
1149.20,22.85,11.38,0.00,1.00
1150.28,22.85,11.38,0.00,1.00
1151.35,22.85,11.38,0.00,1.00
1152.42,22.91,11.32,0.00,1.00
1153.49,22.91,11.32,0.00,1.00
1154.56,22.91,11.32,0.00,1.00
1155.63,22.91,11.32,0.00,1.00
1156.70,22.91,11.32,0.00,1.00
1157.77,22.97,12.57,0.00,1.00
1158.84,22.97,12.57,0.00,1.00
1159.92,22.97,12.57,0.00,1.00
1160.99,22.97,12.57,0.00,1.00
1162.06,22.97,12.57,0.00,1.00
1163.13,23.03,11.24,0.00,1.00
1164.20,23.03,11.24,0.00,1.00
1165.27,23.03,11.24,0.00,1.00
1166.34,23.03,11.24,0.00,1.00
1167.42,23.09,12.63,0.00,1.00
1168.49,23.09,12.63,0.00,1.00
1169.56,23.09,12.63,0.00,1.00
1170.63,23.09,12.63,0.00,1.00
1171.70,23.09,12.63,0.00,1.00
1172.78,23.15,10.97,0.00,1.00
1173.85,23.15,10.97,0.00,1.00
1174.92,23.15,10.97,0.00,1.00
1175.99,23.15,10.97,0.00,1.00
1177.06,23.21,12.60,0.00,1.00
1178.14,23.21,12.60,0.00,1.00
1179.21,23.21,12.60,0.00,1.00
1180.28,23.21,12.60,0.00,1.00
1181.35,23.21,12.60,0.00,1.00
1182.42,23.26,10.72,0.00,1.00
1183.49,23.26,10.72,0.00,1.00
1184.56,23.26,10.72,0.00,1.00
1185.64,23.26,10.72,0.00,1.00
1186.71,23.26,10.72,0.00,1.00
1187.77,23.32,12.43,0.00,1.00
1188.84,23.32,12.43,0.00,1.00
1189.92,23.32,12.43,0.00,1.00
1190.99,23.32,12.43,0.00,1.00
1192.06,23.32,12.43,0.00,1.00
1193.13,23.38,10.96,0.00,1.00
1194.20,23.38,10.96,0.00,1.00
1195.27,23.38,10.96,0.00,1.00
1196.34,23.38,10.96,0.00,1.00
1197.42,23.44,12.34,0.00,1.00
1198.49,23.44,12.34,0.00,1.00
1199.56,23.44,12.34,0.00,1.00
1200.63,23.44,12.34,0.00,1.00
1201.70,23.44,12.34,0.00,1.00
1202.78,23.50,10.89,0.00,1.00
1203.85,23.50,10.89,0.00,1.00
1204.92,23.50,10.89,0.00,1.00
1205.99,23.50,10.89,0.00,1.00
1207.06,23.55,11.98,0.00,1.00
1208.13,23.55,11.98,0.00,1.00
1209.20,23.55,11.98,0.00,1.00
1210.27,23.55,11.98,0.00,1.00
1211.35,23.55,11.98,0.00,1.00
1212.42,23.61,10.61,0.00,1.00
1213.49,23.61,10.61,0.00,1.00
1214.56,23.61,10.61,0.00,1.00
1215.63,23.61,10.61,0.00,1.00
1216.70,23.61,10.61,0.00,1.00
1217.77,23.67,12.25,0.00,1.00
1218.84,23.67,12.25,0.00,1.00
1219.91,23.67,12.25,0.00,1.00
1220.98,23.67,12.25,0.00,1.00
1222.06,23.67,12.25,0.00,1.00
1223.13,23.72,10.99,0.00,1.00
1224.20,23.72,10.99,0.00,1.00
1225.27,23.72,10.99,0.00,1.00
1226.34,23.72,10.99,0.00,1.00
1227.41,23.78,12.15,0.00,1.00
1228.49,23.78,12.15,0.00,1.00
1229.56,23.78,12.15,0.00,1.00
1230.63,23.78,12.15,0.00,1.00
1231.70,23.78,12.15,0.00,1.00
1232.77,23.84,10.74,0.00,1.00
1233.84,23.84,10.74,0.00,1.00
1234.92,23.84,10.74,0.00,1.00
1235.99,23.84,10.74,0.00,1.00
1237.06,23.84,10.74,0.00,1.00
1238.13,23.89,10.77,0.00,1.00
1239.20,23.89,10.77,0.00,1.00
1240.27,23.89,10.77,0.00,1.00
1241.35,23.89,10.77,0.00,1.00
1242.42,23.95,12.06,0.00,1.00
1243.49,23.95,12.06,0.00,1.00
1244.56,23.95,12.06,0.00,1.00
1245.63,23.95,12.06,0.00,1.00
1246.70,23.95,12.06,0.00,1.00
1247.77,24.01,10.64,0.00,1.00
1248.84,24.01,10.64,0.00,1.00
1249.92,24.01,10.64,0.00,1.00
1250.99,24.01,10.64,0.00,1.00
1252.06,24.06,11.93,0.00,1.00
1253.13,24.06,11.93,0.00,1.00
1254.20,24.06,11.93,0.00,1.00
1255.27,24.06,11.93,0.00,1.00
1256.34,24.06,11.93,0.00,1.00
1257.42,24.12,10.74,0.00,1.00
1258.49,24.12,10.74,0.00,1.00
1259.56,24.12,10.74,0.00,1.00
1260.63,24.12,10.74,0.00,1.00
1261.70,24.12,10.74,0.00,1.00
1262.77,24.17,10.60,0.00,1.00
1263.84,24.17,10.60,0.00,1.00
1264.92,24.17,10.60,0.00,1.00
1265.99,24.17,10.60,0.00,1.00
1267.06,24.23,11.80,0.00,1.00
1268.13,24.23,11.80,0.00,1.00
1269.20,24.23,11.80,0.00,1.00
1270.27,24.23,11.80,0.00,1.00
1271.35,24.23,11.80,0.00,1.00
1272.42,24.28,10.18,0.00,1.00
1273.49,24.28,10.18,0.00,1.00
1274.56,24.28,10.18,0.00,1.00
1275.63,24.28,10.18,0.00,1.00
1276.70,24.28,10.18,0.00,1.00
1277.77,24.34,11.48,0.00,1.00
1278.84,24.34,11.48,0.00,1.00
1279.91,24.34,11.48,0.00,1.00
1280.99,24.34,11.48,0.00,1.00
1282.06,24.34,11.48,0.00,1.00
1283.13,24.39,11.03,0.00,1.00
1284.20,24.39,11.03,0.00,1.00
1285.27,24.39,11.03,0.00,1.00
1286.35,24.39,11.03,0.00,1.00
1287.42,24.45,10.39,0.00,1.00
1288.49,24.45,10.39,0.00,1.00
1289.56,24.45,10.39,0.00,1.00
1290.63,24.45,10.39,0.00,1.00
1291.71,24.45,10.39,0.00,1.00
1292.78,24.50,11.07,0.00,1.00
1293.85,24.50,11.07,0.00,1.00
1294.92,24.50,11.07,0.00,1.00
1295.99,24.50,11.07,0.00,1.00
1297.07,24.55,11.57,0.00,1.00
1298.14,24.55,11.57,0.00,1.00
1299.21,24.55,11.57,0.00,1.00
1300.28,24.55,11.57,0.00,1.00
1301.35,24.55,11.57,0.00,1.00
1302.42,24.61,9.97,0.00,1.00
1303.50,24.61,9.97,0.00,1.00
1304.57,24.61,9.97,0.00,1.00
1305.64,24.61,9.97,0.00,1.00
1306.71,24.61,9.97,0.00,1.00
1307.77,24.66,11.30,0.00,1.00
1308.84,24.66,11.30,0.00,1.00
1309.92,24.66,11.30,0.00,1.00
1310.99,24.66,11.30,0.00,1.00
1312.06,24.66,11.30,0.00,1.00
1313.13,24.71,9.73,0.00,1.00
1314.20,24.71,9.73,0.00,1.00
1315.27,24.71,9.73,0.00,1.00
1316.34,24.71,9.73,0.00,1.00
1317.42,24.77,11.30,0.00,1.00
1318.49,24.77,11.30,0.00,1.00
1319.56,24.77,11.30,0.00,1.00
1320.63,24.77,11.30,0.00,1.00
1321.70,24.77,11.30,0.00,1.00
1322.77,24.82,9.75,0.00,1.00
1323.84,24.82,9.75,0.00,1.00
1324.92,24.82,9.75,0.00,1.00
1325.99,24.82,9.75,0.00,1.00
1327.06,24.82,9.75,0.00,1.00
1328.13,24.87,11.34,0.00,1.00
1329.20,24.87,11.34,0.00,1.00
1330.28,24.87,11.34,0.00,1.00
1331.35,24.87,11.34,0.00,1.00
1332.42,24.93,10.11,0.00,1.00
1333.49,24.93,10.11,0.00,1.00
1334.56,24.93,10.11,0.00,1.00
1335.63,24.93,10.11,0.00,1.00
1336.70,24.93,10.11,0.00,1.00
1337.77,24.98,11.54,0.00,1.00
1338.84,24.98,11.54,0.00,1.00
1339.91,24.98,11.54,0.00,1.00
1340.98,24.98,11.54,0.00,1.00
1342.06,24.98,11.54,0.00,1.00
1343.13,25.03,9.52,0.00,1.00
1344.20,25.03,9.52,0.00,1.00
1345.27,25.03,9.52,0.00,1.00
1346.34,25.03,9.52,0.00,1.00
1347.42,25.08,11.04,0.00,1.00
1348.49,25.08,11.04,0.00,1.00
1349.56,25.08,11.04,0.00,1.00
1350.63,25.08,11.04,0.00,1.00
1351.70,25.08,11.04,0.00,1.00
1352.77,25.13,10.94,0.00,1.00
1353.84,25.13,10.94,0.00,1.00
1354.92,25.13,10.94,0.00,1.00
1355.99,25.13,10.94,0.00,1.00
1357.06,25.13,10.94,0.00,1.00
1358.13,25.19,9.98,0.00,1.00
1359.20,25.19,9.98,0.00,1.00
1360.28,25.19,9.98,0.00,1.00
1361.35,25.19,9.98,0.00,1.00
1362.42,25.19,9.98,0.00,1.00
1363.49,25.24,9.62,0.00,1.00
1364.56,25.24,9.62,0.00,1.00
1365.64,25.24,9.62,0.00,1.00
1366.71,25.24,9.62,0.00,1.00
1367.77,25.29,10.96,0.00,1.00
1368.84,25.29,10.96,0.00,1.00
1369.92,25.29,10.96,0.00,1.00
1370.99,25.29,10.96,0.00,1.00
1372.06,25.29,10.96,0.00,1.00
1373.13,25.34,9.80,0.00,1.00
1374.21,25.34,9.80,0.00,1.00
1375.28,25.34,9.80,0.00,1.00
1376.35,25.34,9.80,0.00,1.00
1377.42,25.39,10.81,0.00,1.00
1378.50,25.39,10.81,0.00,1.00
1379.57,25.39,10.81,0.00,1.00
1380.64,25.39,10.81,0.00,1.00
1381.71,25.39,10.81,0.00,1.00
1382.78,25.44,9.76,0.00,1.00
1383.86,25.44,9.76,0.00,1.00
1384.93,25.44,9.76,0.00,1.00
1386.00,25.44,9.76,0.00,1.00
1387.07,25.44,9.76,0.00,1.00
1388.15,25.50,10.92,0.00,1.00
1389.22,25.50,10.92,0.00,1.00
1390.29,25.50,10.92,0.00,1.00
1391.36,25.50,10.92,0.00,1.00
1392.43,25.50,10.92,0.00,1.00
1393.51,25.55,9.76,0.00,1.00
1394.58,25.55,9.76,0.00,1.00
1395.65,25.55,9.76,0.00,1.00
1396.72,25.55,9.76,0.00,1.00
1397.77,25.60,10.87,0.00,1.00
1398.84,25.60,10.87,0.00,1.00
1399.92,25.60,10.87,0.00,1.00
1400.99,25.60,10.87,0.00,1.00
1402.06,25.60,10.87,0.00,1.00
1403.13,25.65,9.53,0.00,1.00
1404.20,25.65,9.53,0.00,1.00
1405.27,25.65,9.53,0.00,1.00
1406.34,25.65,9.53,0.00,1.00
1407.42,25.70,10.65,0.00,1.00
1408.49,25.70,10.65,0.00,1.00
1409.56,25.70,10.65,0.00,1.00
1410.63,25.70,10.65,0.00,1.00
1411.70,25.70,10.65,0.00,1.00
1412.78,25.75,9.44,0.00,1.00
1413.85,25.75,9.44,0.00,1.00
1414.92,25.75,9.44,0.00,1.00
1415.99,25.75,9.44,0.00,1.00
1417.06,25.75,9.44,0.00,1.00
1418.13,25.80,10.78,0.00,1.00
1419.20,25.80,10.78,0.00,1.00
1420.28,25.80,10.78,0.00,1.00
1421.35,25.80,10.78,0.00,1.00
1422.42,25.85,9.58,0.00,1.00
1423.49,25.85,9.58,0.00,1.00
1424.56,25.85,9.58,0.00,1.00
1425.63,25.85,9.58,0.00,1.00
1426.70,25.85,9.58,0.00,1.00
1427.77,25.90,10.39,0.00,1.00
1428.84,25.90,10.39,0.00,1.00
1429.92,25.90,10.39,0.00,1.00
1430.99,25.90,10.39,0.00,1.00
1432.06,25.90,10.39,0.00,1.00
1433.13,25.95,9.00,0.00,1.00
1434.20,25.95,9.00,0.00,1.00
1435.27,25.95,9.00,0.00,1.00
1436.34,25.95,9.00,0.00,1.00
1437.42,25.95,9.00,0.00,1.00
1438.49,26.00,10.77,0.00,1.00
1439.56,26.00,10.77,0.00,1.00
1440.63,26.00,10.77,0.00,1.00
1441.70,26.00,10.77,0.00,1.00
1442.77,26.05,10.17,0.00,1.00
1443.84,26.05,10.17,0.00,1.00
1444.92,26.05,10.17,0.00,1.00
1445.99,26.05,10.17,0.00,1.00
1447.06,26.05,10.17,0.00,1.00
1448.13,26.10,9.38,0.00,1.00
1449.20,26.10,9.38,0.00,1.00
1450.27,26.10,9.38,0.00,1.00
1451.35,26.10,9.38,0.00,1.00
1452.42,26.15,10.48,0.00,1.00
1453.49,26.15,10.48,0.00,1.00
1454.56,26.15,10.48,0.00,1.00
1455.63,26.15,10.48,0.00,1.00
1456.70,26.15,10.48,0.00,1.00
1457.77,26.20,9.22,0.00,1.00
1458.84,26.20,9.22,0.00,1.00
1459.92,26.20,9.22,0.00,1.00
1460.99,26.20,9.22,0.00,1.00
1462.06,26.20,9.22,0.00,1.00
1463.13,26.24,10.36,0.00,1.00
1464.20,26.24,10.36,0.00,1.00
1465.28,26.24,10.36,0.00,1.00
1466.35,26.24,10.36,0.00,1.00
1467.42,26.24,10.36,0.00,1.00
1468.49,26.29,9.02,0.00,1.00
1469.56,26.29,9.02,0.00,1.00
1470.64,26.29,9.02,0.00,1.00
1471.71,26.29,9.02,0.00,1.00
1472.78,26.34,10.08,0.00,1.00
1473.85,26.34,10.08,0.00,1.00
1474.92,26.34,10.08,0.00,1.00
1476.00,26.34,10.08,0.00,1.00
1477.07,26.34,10.08,0.00,1.00
1478.14,26.39,8.96,0.00,1.00
1479.21,26.39,8.96,0.00,1.00
1480.28,26.39,8.96,0.00,1.00
1481.36,26.39,8.96,0.00,1.00
1482.43,26.44,10.38,0.00,1.00
1483.50,26.44,10.38,0.00,1.00
1484.57,26.44,10.38,0.00,1.00
1485.64,26.44,10.38,0.00,1.00
1486.72,26.44,10.38,0.00,1.00
1487.77,26.48,8.97,0.00,1.00
