time,theta_b,dtheta_b,dtheta_w
12686.56,1.46,-21.10,-519.82,-1.00
12691.63,1.37,-18.08,-489.67,-1.00
12696.70,1.30,-14.56,-438.00,-1.00
12705.94,1.25,-3.06,-421.47,0.00
12711.01,1.25,0.07,-480.90,0.00
12716.08,1.26,3.56,-539.89,0.00
12725.35,1.32,11.08,-629.82,1.00
12730.40,1.48,15.38,-646.02,1.00
12735.48,1.55,13.16,-676.78,1.00
12740.55,1.63,16.71,-660.10,1.00
12745.62,1.72,19.85,-660.46,1.00
12750.69,1.77,9.24,-670.18,1.00
12755.76,1.80,6.49,-664.26,1.00
12760.83,1.82,3.22,-629.11,1.00
12770.12,1.80,-3.08,-569.55,0.00
12775.16,1.76,-8.36,-527.56,0.00
12784.42,1.64,-14.17,-483.35,-1.00
12789.49,1.53,-21.44,-383.50,-1.00
12794.56,1.42,-24.95,-340.57,-1.00
12803.80,1.20,-20.99,-245.79,0.00
12808.88,1.10,-21.06,-202.51,0.00
12813.95,1.01,-17.69,-213.62,0.00
12819.02,0.96,-9.82,-158.38,0.00
12828.31,0.95,-0.29,-101.39,1.00
12833.34,0.95,-1.07,-99.05,1.00
12842.63,0.95,-0.46,-55.99,0.00
12847.69,0.99,7.72,-71.34,0.00
12856.93,0.97,-4.77,-66.68,1.00
12866.17,0.92,-5.78,-76.58,0.00
12871.24,0.89,-5.76,-47.41,0.00
12876.31,0.87,-3.07,-21.63,0.00
12881.35,0.84,-7.23,-25.99,0.00
12886.40,0.78,-13.09,-26.52,0.00
12891.47,0.72,-9.60,-21.43,0.00
12896.51,0.69,-7.45,-4.74,0.00
12901.59,0.65,-7.37,-17.91,0.00
12906.66,0.62,-6.91,-16.93,0.00
12911.73,0.59,-4.99,-17.28,0.00
12916.80,0.58,-3.14,-22.02,0.00
12921.87,0.56,-2.38,-11.07,0.00
12926.94,0.56,-0.85,-8.75,0.00
12931.98,0.57,1.29,-19.20,0.00
12937.00,0.58,2.81,-23.58,0.00
12942.07,0.60,3.54,2.13,0.00
12947.11,0.62,4.59,-16.79,0.00
12952.18,0.65,5.52,-15.98,0.00
12957.25,0.68,6.57,-20.73,0.00
12962.28,0.71,6.28,-9.53,0.00
12967.35,0.74,6.43,-25.66,0.00
12972.42,0.78,6.15,-21.05,0.00
12977.49,0.81,7.33,-14.98,0.00
12982.56,0.85,6.94,-14.51,0.00
12987.63,0.88,6.28,-20.66,0.00
12992.65,0.91,6.12,-28.26,0.00
12997.68,0.94,6.32,-15.25,0.00
13002.74,0.97,5.56,-22.95,0.00
13007.78,1.00,5.47,-18.24,0.00
13012.81,1.02,4.84,-16.68,0.00
13022.02,1.07,4.30,-20.09,1.00
13027.09,1.08,4.03,-17.36,1.00
13032.16,1.10,2.88,-27.54,1.00
13037.21,1.13,5.80,-23.86,1.00
13042.28,1.15,5.38,-31.62,1.00
13047.35,1.15,-0.54,-16.95,1.00
13052.42,1.13,-4.79,33.08,1.00
13057.47,1.09,-8.57,26.17,1.00
13062.54,1.03,-12.06,129.78,1.00
13067.61,0.95,-15.78,158.83,1.00
13076.81,0.75,-21.30,253.45,-1.00
13081.88,0.62,-25.75,393.37,-1.00
13086.91,0.49,-26.89,489.05,-1.00
13091.95,0.32,-35.40,574.83,-1.00
13097.00,0.13,-34.54,592.66,-1.00
13102.06,-0.02,-31.02,575.31,-1.00
13107.13,-0.16,-28.48,577.72,-1.00
13112.21,-0.28,-24.15,576.38,-1.00
13117.24,-0.35,-15.48,587.39,-1.00
13122.28,-0.41,-10.32,575.56,-1.00
13131.49,-0.45,-0.41,513.81,1.00
13136.55,-0.42,4.70,498.23,1.00
13141.60,-0.38,9.05,437.66,1.00
13146.67,-0.28,21.44,430.40,1.00
13151.72,-0.15,24.65,400.83,1.00
13156.78,-0.06,17.86,354.64,1.00
13161.83,0.02,16.34,297.84,1.00
13166.90,0.08,12.56,307.08,1.00
13171.95,0.12,6.60,246.63,1.00
13177.02,0.13,2.39,276.68,1.00
13182.09,0.12,-1.18,206.54,1.00
13187.16,0.09,-6.12,260.83,1.00
13196.45,-0.02,-10.89,331.97,-1.00
13201.52,-0.09,-16.33,431.65,-1.00
13206.60,-0.19,-20.34,468.64,-1.00
13211.67,-0.32,-24.44,574.10,-1.00
13216.71,-0.48,-34.61,577.85,-1.00
13221.76,-0.60,-22.02,626.56,-1.00
13226.83,-0.70,-19.98,606.10,-1.00
13231.90,-0.79,-18.27,623.61,-1.00
13236.92,-0.83,-8.24,577.61,-1.00
13241.98,-0.86,-5.33,571.71,-1.00
13251.25,-0.83,4.78,536.89,1.00
13256.32,-0.78,9.93,484.38,1.00
13261.38,-0.71,13.79,444.70,1.00
13266.41,-0.60,25.24,401.94,1.00
13271.48,-0.46,27.80,341.23,1.00
13276.52,-0.35,20.41,333.28,1.00
13281.59,-0.26,17.15,301.05,1.00
13286.67,-0.19,14.70,247.49,1.00
13291.74,-0.16,6.44,245.26,1.00
13296.81,-0.14,2.39,251.62,1.00
13301.88,-0.15,-2.07,211.42,1.00
13311.13,-0.23,-9.99,290.48,-1.00
13316.20,-0.23,-9.99,362.96,-1.00
13321.27,-0.38,-16.55,435.92,-1.00
13326.35,-0.38,-16.55,482.35,-1.00
13331.42,-0.64,-28.98,545.26,-1.00
13336.49,-0.76,-24.99,535.17,-1.00
13341.56,-0.84,-15.13,531.70,-1.00
13346.63,-0.89,-11.33,521.31,-1.00
13351.70,-0.94,-8.28,530.61,-1.00
13360.94,-0.93,3.17,475.58,1.00
13366.01,-0.89,7.09,438.74,1.00
13371.04,-0.89,7.09,435.68,1.00
13376.08,-0.84,11.38,392.59,1.00
13381.11,-0.61,26.58,359.98,1.00
13386.17,-0.50,20.10,337.72,1.00
13391.25,-0.50,20.10,297.22,1.00
13396.27,-0.43,12.33,253.50,1.00
13401.30,-0.36,5.80,251.82,1.00
13406.37,-0.36,0.86,261.92,1.00
13415.62,-0.38,-4.35,201.80,-1.00
13420.68,-0.42,-9.04,257.59,-1.00
13425.75,-0.48,-11.68,329.83,-1.00
13430.82,-0.56,-16.64,403.16,-1.00
13435.89,-0.68,-22.55,434.17,-1.00
13440.96,-0.81,-27.54,428.64,-1.00
13446.03,-0.93,-22.87,467.42,-1.00
13451.09,-1.00,-14.48,485.10,-1.00
13456.16,-1.09,-8.25,480.26,-1.00
13461.24,-1.10,-1.86,451.63,-1.00
13470.50,-1.08,4.29,438.19,1.00
13475.56,-1.03,8.53,365.97,1.00
13480.63,-0.97,12.16,290.66,1.00
13485.70,-0.89,17.21,263.38,1.00
13490.75,-0.76,24.16,253.95,1.00
13495.82,-0.63,28.38,213.42,1.00
13500.89,-0.51,21.09,158.72,1.00
13505.96,-0.44,15.98,113.20,1.00
13511.03,-0.39,8.37,116.06,1.00
13516.10,-0.37,4.17,113.50,1.00
13521.17,-0.38,-1.67,80.55,1.00
13530.41,-0.48,-12.85,161.14,-1.00
13535.48,-0.55,-14.47,267.12,-1.00
13540.52,-0.65,-17.75,296.48,-1.00
13545.56,-0.75,-22.82,420.31,-1.00
13550.63,-0.90,-30.01,438.78,-1.00
13555.70,-1.06,-29.75,486.87,-1.00
13560.77,-1.20,-27.49,546.12,-1.00
13565.84,-1.31,-21.27,536.00,-1.00
13570.91,-1.38,-17.22,420.28,-1.00
13575.98,-1.44,-11.72,436.32,-1.00
13581.05,-1.48,-7.41,449.80,-1.00
13586.13,-1.49,-2.15,432.03,-1.00
13591.20,-1.48,2.61,365.51,-1.00
13600.44,-1.38,13.83,258.79,1.00
13605.48,-1.30,15.34,237.76,1.00
13610.55,-1.21,16.94,123.57,1.00
13615.62,-1.11,22.00,25.10,1.00
13620.69,-0.96,28.97,-60.01,1.00
13625.71,-0.82,27.33,-120.03,1.00
13630.78,-0.70,23.49,-153.76,1.00
13635.85,-0.62,16.97,-205.03,1.00
13640.92,-0.56,12.82,-247.28,1.00
13650.19,-0.52,0.65,-205.28,-1.00
13655.26,-0.55,-5.51,-206.55,-1.00
13664.50,-0.67,-14.57,-145.42,0.00
13673.79,-0.93,-23.04,-112.09,-1.00
13683.04,-1.07,-11.84,-26.72,0.00
13688.08,-1.12,-12.12,25.41,0.00
13697.30,-1.21,-5.08,122.98,-1.00
13702.33,-1.22,-2.28,121.32,-1.00
13707.39,-1.22,-0.83,110.91,-1.00
13712.46,-1.23,-1.23,116.46,-1.00
13717.53,-1.24,-2.81,122.05,-1.00
13722.60,-1.24,-0.21,76.33,-1.00
13727.65,-1.22,4.76,31.46,-1.00
13732.68,-1.18,7.63,-23.65,-1.00
13737.71,-1.13,10.06,-65.87,-1.00
13746.95,-0.97,17.16,-219.81,1.00
13756.18,-0.87,18.42,-377.32,-1.00
13761.25,-0.76,21.89,-476.66,-1.00
13770.50,-0.45,33.58,-563.12,1.00
13779.79,-0.26,16.02,-652.23,-1.00
13784.86,-0.17,18.32,-709.30,-1.00
13794.06,0.12,28.20,-751.41,1.00
13803.26,0.26,13.72,-794.76,0.00
13808.30,0.36,21.78,-850.66,0.00
13817.54,0.59,21.11,-856.58,1.00
13826.80,0.72,13.09,-842.34,0.00
13831.88,0.79,13.10,-856.83,0.00
13836.95,0.85,12.29,-848.12,0.00
13842.01,0.87,4.34,-791.71,0.00
13847.08,0.87,-0.31,-789.39,0.00
13856.35,0.86,-2.82,-713.27,-1.00
13865.61,0.83,-3.74,-707.91,0.00
13874.85,0.75,-9.11,-701.08,-1.00
13879.92,0.72,-6.13,-685.44,-1.00
13889.18,0.72,-0.23,-679.57,0.00
13898.38,0.70,-1.80,-719.98,-1.00
13907.65,0.77,8.60,-796.59,0.00
13912.72,0.80,5.38,-791.65,0.00
13917.75,0.83,6.35,-846.58,0.00
13922.82,0.88,10.90,-875.81,0.00
13927.89,0.95,12.05,-935.89,0.00
13932.97,1.01,12.44,-944.72,0.00
13938.04,1.06,9.61,-933.80,0.00
13943.11,1.10,9.60,-993.67,0.00
13948.18,1.14,7.53,-998.28,0.00
13953.25,1.17,6.32,-991.68,0.00
13958.29,1.19,4.45,-994.43,0.00
13963.31,1.21,3.87,-1036.26,0.00
13968.38,1.23,3.43,-1038.05,0.00
13973.45,1.24,1.37,-1040.53,0.00
13978.49,1.24,-0.07,-987.29,0.00
13983.56,1.23,-0.59,-984.12,0.00
13988.63,1.22,-1.92,-979.85,0.00
13997.87,1.20,-3.21,-980.42,-1.00
14002.94,1.17,-4.61,-982.02,-1.00
14007.97,1.15,-3.97,-986.26,-1.00
14013.03,1.12,-7.16,-998.16,-1.00
14018.10,1.08,-8.94,-994.31,-1.00
14023.17,1.05,-4.17,-1031.87,-1.00
14032.46,1.07,4.33,-1106.15,0.00
14037.53,1.11,6.69,-1161.22,0.00
14042.60,1.16,9.38,-1206.76,0.00
14051.84,1.32,17.46,-1305.31,1.00
14056.90,1.41,16.91,-1301.32,1.00
14061.97,1.41,16.91,-1361.06,1.00
14067.04,1.55,14.39,-1368.17,1.00
14072.11,1.63,16.11,-1366.98,1.00
14077.18,1.69,12.29,-1357.79,1.00
14086.44,1.71,4.16,-1310.11,0.00
14091.51,1.71,-0.02,-1261.23,0.00
14096.56,1.70,-3.35,-1220.27,0.00
14105.85,1.56,-19.79,-1108.80,-1.00
14110.92,1.47,-18.48,-1041.10,-1.00
14115.99,1.38,-17.47,-1009.69,-1.00
14121.06,1.29,-17.23,-953.17,-1.00
14126.13,1.17,-25.60,-944.13,-1.00
14131.20,1.09,-16.26,-924.06,-1.00
14136.27,1.02,-13.96,-950.61,-1.00
14141.34,0.95,-14.07,-989.75,-1.00
14146.41,0.92,-5.81,-1025.82,-1.00
14151.48,0.92,-0.26,-1074.55,-1.00
14160.74,0.96,5.27,-1159.60,0.00
14165.81,1.02,12.49,-1219.19,0.00
14175.05,1.18,15.82,-1309.21,1.00
14180.10,1.30,25.88,-1351.14,1.00
14185.14,1.43,23.99,-1407.69,1.00
14190.17,1.54,22.51,-1435.33,1.00
14195.24,1.68,26.97,-1440.10,1.00
14200.30,1.80,24.03,-1457.29,1.00
14205.35,1.87,16.46,-1391.88,1.00
14210.41,1.93,10.46,-1356.78,1.00
14215.48,1.97,9.50,-1344.68,1.00
14224.77,1.96,-3.86,-1224.33,0.00
14234.03,1.88,-10.81,-1137.01,-1.00
14239.10,1.79,-16.19,-1060.10,-1.00
14244.17,1.68,-24.17,-992.07,-1.00
14249.24,1.57,-22.73,-946.89,-1.00
14254.31,1.44,-24.13,-885.92,-1.00
14259.38,1.34,-20.82,-850.76,-1.00
14264.45,1.26,-17.91,-834.76,-1.00
14269.52,1.20,-10.34,-845.77,-1.00
14274.59,1.16,-7.65,-894.13,-1.00
14283.87,1.16,1.87,-948.79,0.00
14288.94,1.19,6.06,-1023.91,0.00
14294.01,1.25,10.90,-1084.00,0.00
14303.25,1.43,18.12,-1167.49,1.00
14308.33,1.53,20.00,-1160.70,1.00
14313.40,1.62,19.77,-1221.42,1.00
14318.47,1.73,21.18,-1216.53,1.00
14323.54,1.83,18.05,-1227.68,1.00
14328.61,1.90,15.82,-1217.17,1.00
14333.68,1.95,11.13,-1162.94,1.00
14342.90,1.98,0.74,-1123.39,0.00
14352.18,1.96,-4.83,-1034.77,-1.00
14357.25,1.85,-15.81,-969.30,-1.00
14362.32,1.85,-15.81,-908.27,-1.00
14367.39,1.64,-22.69,-845.49,-1.00
14372.46,1.64,-22.69,-777.90,-1.00
14377.53,1.47,-15.84,-807.29,-1.00
14382.60,1.47,-15.84,-744.38,-1.00
14387.67,1.38,-5.54,-798.23,-1.00
14392.74,1.38,-5.54,-813.19,-1.00
14401.98,1.39,2.81,-901.26,0.00
14407.05,1.43,7.83,-945.46,0.00
14412.12,1.48,11.40,-1044.04,0.00
14421.33,1.67,23.59,-1082.03,1.00
14426.40,1.78,23.25,-1136.73,1.00
14431.46,1.89,20.15,-1165.29,1.00
14436.53,2.00,21.92,-1161.66,1.00
14441.60,2.10,22.49,-1171.87,1.00
14446.67,2.21,20.73,-1176.89,1.00
14451.70,2.31,18.98,-1174.06,1.00
14456.73,2.37,12.70,-1130.90,1.00
14461.81,2.41,6.97,-1074.34,1.00
14466.88,2.43,4.70,-1038.52,1.00
14476.17,2.40,-5.45,-1006.29,0.00
14485.46,2.29,-11.59,-845.70,-1.00
14490.52,2.21,-16.68,-793.28,-1.00
14495.56,2.09,-25.41,-704.08,-1.00
14500.63,1.98,-20.19,-654.71,-1.00
14505.70,1.83,-30.05,-615.28,-1.00
14510.77,1.71,-25.26,-512.78,-1.00
14515.84,1.63,-16.28,-508.84,-1.00
14520.91,1.56,-14.53,-453.86,-1.00
14530.13,1.49,-3.75,-471.01,0.00
14535.17,1.49,0.76,-531.85,0.00
14540.24,1.52,4.37,-529.93,0.00
14549.52,1.66,16.38,-655.94,1.00
14554.59,1.74,16.54,-686.56,1.00
14559.66,1.83,17.22,-713.27,1.00
14564.73,1.91,15.43,-697.78,1.00
14569.80,2.00,18.92,-682.14,1.00
14574.87,2.09,16.41,-621.14,1.00
14579.94,2.15,12.87,-648.72,1.00
14585.00,2.17,4.95,-652.37,1.00
14590.03,2.19,3.03,-639.81,1.00
14599.33,2.14,-7.27,-575.68,0.00
14604.40,2.09,-11.06,-529.87,0.00
14609.47,2.02,-13.85,-476.06,0.00
14618.67,1.79,-24.32,-382.01,-1.00
14627.93,1.57,-20.55,-308.53,0.00
14633.00,1.57,-20.55,-253.86,0.00
14638.07,1.34,-24.42,-205.51,0.00
14643.14,1.28,-11.72,-206.98,0.00
14648.21,1.22,-10.83,-154.83,0.00
14657.41,1.18,-7.81,-103.30,1.00
14662.48,1.16,-5.96,-104.53,1.00
14667.54,1.13,-4.65,-77.26,1.00
14672.62,1.11,-3.78,-65.88,1.00
14677.68,1.10,-1.51,-59.80,1.00
14682.75,1.13,4.34,-75.14,1.00
14687.83,1.10,-5.96,-57.91,1.00
14692.89,1.07,-6.21,-20.41,1.00
14697.96,1.07,-6.21,-35.46,1.00
14702.99,1.03,-7.91,70.61,1.00
14708.06,0.97,-11.61,115.44,1.00
14717.35,0.82,-16.39,263.05,-1.00
14722.43,0.72,-19.36,371.15,-1.00
14727.50,0.61,-21.65,451.32,-1.00
14732.57,0.49,-24.87,523.55,-1.00
14737.64,0.32,-32.68,580.99,-1.00
14742.71,0.16,-34.23,582.75,-1.00
14747.78,0.03,-25.59,623.96,-1.00
14752.85,-0.08,-20.84,571.30,-1.00
0.00,0.00,0.00,0.00,0.00
