time,theta_b,dtheta_b,dtheta_w
719.11,-0.01,-0.68,-170.62,0.00
720.27,-0.01,-0.67,-170.62,0.00
721.42,-0.01,-0.67,-170.62,0.00
722.56,-0.01,-0.67,-170.62,0.00
723.69,-0.01,-0.67,-170.62,0.00
724.82,-0.01,-0.61,-170.62,0.00
725.96,-0.01,-0.61,-170.62,0.00
727.09,-0.01,-0.61,-170.62,0.00
728.23,-0.01,-0.61,-170.62,0.00
729.41,-0.02,-0.81,-170.62,0.00
730.54,-0.02,-0.81,-170.62,0.00
731.68,-0.02,-0.81,-170.62,0.00
732.81,-0.02,-0.81,-170.62,0.00
733.94,-0.02,-0.81,-170.62,0.00
735.08,-0.02,-0.58,-170.62,0.00
736.22,-0.02,-0.58,-170.62,0.00
737.39,-0.02,-0.58,-170.62,0.00
738.52,-0.02,-0.58,-170.62,0.00
739.66,-0.02,-0.57,-170.62,0.00
740.79,-0.02,-0.57,-170.62,0.00
741.93,-0.02,-0.57,-170.62,0.00
743.06,-0.02,-0.57,-168.75,0.00
744.24,-0.02,-0.57,-168.75,0.00
745.41,-0.03,-0.64,-168.75,0.00
746.55,-0.03,-0.64,-168.75,0.00
747.68,-0.03,-0.64,-170.62,0.00
748.81,-0.03,-0.64,-170.62,0.00
749.95,-0.03,-0.67,-170.62,0.00
751.08,-0.03,-0.67,-170.62,0.00
752.22,-0.03,-0.67,-170.62,0.00
753.35,-0.03,-0.67,-170.62,0.00
754.51,-0.03,-0.67,-170.62,0.00
755.67,-0.03,-0.55,-168.75,0.00
756.80,-0.03,-0.55,-168.75,0.00
757.93,-0.03,-0.55,-168.75,0.00
759.07,-0.03,-0.55,-170.62,0.00
760.21,-0.04,-0.77,-170.62,0.00
761.38,-0.04,-0.77,-170.62,0.00
762.51,-0.04,-0.77,-170.62,0.00
763.64,-0.04,-0.77,-170.62,0.00
764.78,-0.04,-0.77,-170.62,0.00
765.91,-0.04,-0.78,-170.62,0.00
767.05,-0.04,-0.78,-170.62,0.00
768.18,-0.04,-0.78,-170.62,0.00
769.32,-0.04,-0.78,-170.62,0.00
770.47,-0.05,-0.96,-170.62,0.00
771.61,-0.05,-0.96,-170.62,0.00
772.74,-0.05,-0.96,-170.62,0.00
773.88,-0.05,-0.96,-170.62,0.00
775.02,-0.05,-0.82,-170.62,0.00
776.15,-0.05,-0.82,-168.75,0.00
777.28,-0.05,-0.82,-168.75,0.00
778.42,-0.05,-0.82,-168.75,0.00
779.55,-0.05,-0.82,-170.62,0.00
780.71,-0.05,-0.81,-170.62,0.00
781.84,-0.05,-0.81,-170.62,0.00
782.97,-0.05,-0.81,-168.75,0.00
784.11,-0.05,-0.81,-168.75,0.00
785.25,-0.06,-1.02,-168.75,0.00
786.40,-0.06,-1.02,-168.75,0.00
787.54,-0.06,-1.02,-170.62,0.00
788.67,-0.06,-1.02,-170.62,0.00
789.80,-0.06,-0.88,-170.62,0.00
790.94,-0.06,-0.88,-170.62,0.00
792.07,-0.06,-0.88,-170.62,0.00
793.21,-0.06,-0.88,-170.62,0.00
794.38,-0.07,-0.98,-170.62,0.00
795.56,-0.07,-0.98,-170.62,0.00
796.70,-0.07,-0.98,-170.62,0.00
797.83,-0.07,-0.98,-170.62,0.00
798.96,-0.07,-0.98,-170.62,0.00
800.10,-0.07,-0.88,-168.75,0.00
801.23,-0.07,-0.88,-168.75,0.00
802.36,-0.07,-0.88,-168.75,0.00
803.50,-0.07,-0.88,-170.62,0.00
804.66,-0.08,-0.70,-170.62,0.00
805.79,-0.08,-0.70,-170.62,0.00
806.93,-0.08,-0.70,-170.62,0.00
808.06,-0.08,-0.70,-168.75,0.00
809.19,-0.08,-0.70,-168.75,0.00
810.32,-0.08,-0.68,-168.75,0.00
811.45,-0.08,-0.68,-168.75,0.00
812.58,-0.08,-0.68,-168.75,0.00
813.71,-0.08,-0.68,-168.75,0.00
814.84,-0.08,-0.57,-168.75,0.00
815.98,-0.08,-0.57,-170.62,0.00
817.11,-0.08,-0.57,-170.62,0.00
818.24,-0.08,-0.57,-170.62,0.00
819.37,-0.08,-0.57,-170.62,0.00
820.50,-0.09,-0.59,-170.62,0.00
821.64,-0.09,-0.59,-170.62,0.00
822.77,-0.09,-0.59,-170.62,0.00
823.90,-0.09,-0.59,-168.75,0.00
825.03,-0.09,-0.62,-168.75,0.00
826.16,-0.09,-0.62,-168.75,0.00
827.29,-0.09,-0.62,-168.75,0.00
828.42,-0.09,-0.62,-166.87,0.00
829.55,-0.09,-0.66,-166.87,0.00
830.72,-0.09,-0.66,-166.87,0.00
831.85,-0.09,-0.66,-166.87,0.00
832.98,-0.09,-0.66,-170.62,0.00
834.11,-0.09,-0.66,-170.62,0.00
835.24,-0.10,-0.67,-170.62,0.00
836.37,-0.10,-0.67,-168.75,0.00
837.50,-0.10,-0.67,-168.75,0.00
838.63,-0.10,-0.67,-168.75,0.00
839.76,-0.10,-0.62,-168.75,0.00
840.89,-0.10,-0.62,-172.50,0.00
842.03,-0.10,-0.62,-172.50,0.00
843.16,-0.10,-0.62,-172.50,0.00
844.29,-0.10,-0.62,-168.75,0.00
845.42,-0.10,-0.61,-168.75,0.00
846.55,-0.10,-0.61,-168.75,0.00
847.68,-0.10,-0.61,-170.62,0.00
848.81,-0.10,-0.61,-170.62,0.00
849.94,-0.10,-0.62,-170.62,0.00
851.07,-0.10,-0.62,-170.62,0.00
852.21,-0.10,-0.62,-170.62,0.00
853.34,-0.10,-0.62,-170.62,0.00
854.47,-0.10,-0.62,-170.62,0.00
855.60,-0.11,-0.63,-170.62,0.00
856.73,-0.11,-0.63,-168.75,0.00
857.86,-0.11,-0.63,-168.75,0.00
858.99,-0.11,-0.63,-168.75,0.00
860.12,-0.11,-0.82,-168.75,0.00
861.25,-0.11,-0.82,-168.75,0.00
862.39,-0.11,-0.82,-168.75,0.00
863.52,-0.11,-0.82,-168.75,0.00
864.65,-0.12,-0.61,-172.50,0.00
865.78,-0.12,-0.61,-172.50,0.00
866.91,-0.12,-0.61,-172.50,0.00
868.04,-0.12,-0.61,-172.50,0.00
869.17,-0.12,-0.61,-170.62,0.00
870.30,-0.12,-0.43,-170.62,0.00
871.44,-0.12,-0.43,-170.62,0.00
872.57,-0.12,-0.43,-168.75,0.00
873.70,-0.12,-0.43,-168.75,0.00
874.83,-0.12,-0.82,-168.75,0.00
875.96,-0.12,-0.82,-168.75,0.00
877.09,-0.12,-0.82,-170.62,0.00
878.22,-0.12,-0.82,-170.62,0.00
879.36,-0.12,-0.82,-170.62,0.00
880.49,-0.13,-0.82,-170.62,0.00
881.62,-0.13,-0.82,-168.75,0.00
882.75,-0.13,-0.82,-168.75,0.00
883.88,-0.13,-0.82,-168.75,0.00
885.01,-0.13,-0.81,-168.75,0.00
886.14,-0.13,-0.81,-170.62,0.00
887.28,-0.13,-0.81,-170.62,0.00
888.41,-0.13,-0.81,-170.62,0.00
889.54,-0.13,-0.74,-168.75,0.00
890.68,-0.13,-0.74,-168.75,0.00
891.81,-0.13,-0.74,-168.75,0.00
892.94,-0.13,-0.74,-168.75,0.00
894.05,-0.13,-0.74,-170.62,0.00
895.18,-0.14,-0.66,-170.62,0.00
896.31,-0.14,-0.66,-170.62,0.00
897.45,-0.14,-0.66,-170.62,0.00
898.58,-0.14,-0.66,-168.75,0.00
899.71,-0.14,-0.82,-168.75,0.00
900.84,-0.14,-0.82,-168.75,0.00
901.97,-0.14,-0.82,-170.62,0.00
903.10,-0.14,-0.82,-170.62,0.00
904.23,-0.14,-0.82,-170.62,0.00
905.36,-0.14,-0.61,-170.62,0.00
906.50,-0.14,-0.61,-170.62,0.00
907.63,-0.14,-0.61,-170.62,0.00
908.76,-0.14,-0.61,-170.62,0.00
909.89,-0.15,-0.72,-170.62,0.00
911.02,-0.15,-0.72,-170.62,0.00
912.15,-0.15,-0.72,-170.62,0.00
913.28,-0.15,-0.72,-170.62,0.00
914.41,-0.15,-0.77,-170.62,0.00
915.54,-0.15,-0.77,-170.62,0.00
916.74,-0.15,-0.77,-170.62,0.00
917.87,-0.15,-0.77,-170.62,0.00
919.00,-0.15,-0.77,-172.50,0.00
920.14,-0.15,-0.50,-172.50,0.00
921.27,-0.15,-0.50,-172.50,0.00
922.40,-0.15,-0.50,-172.50,0.00
923.53,-0.15,-0.50,-168.75,0.00
924.66,-0.16,-0.70,-168.75,0.00
925.79,-0.16,-0.70,-168.75,0.00
926.92,-0.16,-0.70,-170.62,0.00
928.06,-0.16,-0.70,-170.62,0.00
929.19,-0.16,-0.70,-170.62,0.00
930.32,-0.16,-0.43,-170.62,0.00
931.45,-0.16,-0.43,-168.75,0.00
932.58,-0.16,-0.43,-168.75,0.00
933.71,-0.16,-0.43,-168.75,0.00
934.84,-0.16,-0.46,-168.75,0.00
935.97,-0.16,-0.46,-172.50,0.00
937.10,-0.16,-0.46,-172.50,0.00
938.24,-0.16,-0.46,-172.50,0.00
939.37,-0.16,-0.50,-168.75,0.00
940.50,-0.16,-0.50,-168.75,0.00
941.63,-0.16,-0.50,-168.75,0.00
942.76,-0.16,-0.50,-168.75,0.00
943.90,-0.16,-0.50,-168.75,0.00
945.03,-0.17,-0.51,-168.75,0.00
946.16,-0.17,-0.51,-168.75,0.00
947.29,-0.17,-0.51,-168.75,0.00
948.42,-0.17,-0.51,-168.75,0.00
949.55,-0.17,-0.73,-168.75,0.00
950.69,-0.17,-0.73,-168.75,0.00
951.82,-0.17,-0.73,-168.75,0.00
952.95,-0.17,-0.73,-168.75,0.00
954.05,-0.17,-0.73,-168.75,0.00
955.18,-0.17,-0.36,-172.50,0.00
956.32,-0.17,-0.36,-172.50,0.00
957.45,-0.17,-0.36,-172.50,0.00
958.58,-0.17,-0.36,-172.50,0.00
959.71,-0.17,-0.62,-170.62,0.00
960.84,-0.17,-0.62,-170.62,0.00
961.97,-0.17,-0.62,-170.62,0.00
963.10,-0.17,-0.62,-170.62,0.00
964.23,-0.17,-0.62,-168.75,0.00
965.36,-0.18,-0.53,-168.75,0.00
966.49,-0.18,-0.53,-168.75,0.00
967.62,-0.18,-0.53,-168.75,0.00
968.76,-0.18,-0.53,-168.75,0.00
969.89,-0.18,-0.45,-168.75,0.00
971.02,-0.18,-0.45,-168.75,0.00
972.21,-0.18,-0.45,-170.62,0.00
973.34,-0.18,-0.45,-170.62,0.00
974.48,-0.18,-0.45,-170.62,0.00
975.61,-0.18,-0.73,-168.75,0.00
976.74,-0.18,-0.73,-168.75,0.00
977.87,-0.18,-0.73,-168.75,0.00
979.00,-0.18,-0.73,-168.75,0.00
980.13,-0.19,-0.61,-170.62,0.00
981.27,-0.19,-0.61,-170.62,0.00
982.40,-0.19,-0.61,-170.62,0.00
983.53,-0.19,-0.61,-170.62,0.00
984.66,-0.19,-0.76,-168.75,0.00
985.79,-0.19,-0.76,-168.75,0.00
986.92,-0.19,-0.76,-168.75,0.00
988.06,-0.19,-0.76,-168.75,0.00
989.19,-0.19,-0.76,-168.75,0.00
990.32,-0.19,-0.83,-168.75,0.00
991.45,-0.19,-0.83,-168.75,0.00
992.58,-0.19,-0.83,-166.87,0.00
993.71,-0.19,-0.83,-166.87,0.00
994.85,-0.20,-0.79,-166.87,0.00
995.98,-0.20,-0.79,-170.62,0.00
997.11,-0.20,-0.79,-170.62,0.00
998.24,-0.20,-0.79,-170.62,0.00
999.37,-0.20,-0.79,-170.62,0.00
1000.50,-0.20,-0.73,-170.62,0.00
1001.64,-0.20,-0.73,-170.62,0.00
1002.77,-0.20,-0.73,-170.62,0.00
1003.90,-0.20,-0.73,-170.62,0.00
1005.03,-0.21,-0.72,-170.62,0.00
1006.16,-0.21,-0.72,-170.62,0.00
1007.29,-0.21,-0.72,-170.62,0.00
1008.43,-0.21,-0.72,-170.62,0.00
1009.56,-0.21,-0.72,-170.62,0.00
1010.70,-0.21,-0.63,-170.62,0.00
1011.83,-0.21,-0.63,-168.75,0.00
1012.96,-0.21,-0.63,-168.75,0.00
1014.07,-0.21,-0.63,-168.75,0.00
1015.21,-0.21,-0.78,-168.75,0.00
1016.34,-0.21,-0.78,-168.75,0.00
1017.47,-0.21,-0.78,-168.75,0.00
1018.60,-0.21,-0.78,-168.75,0.00
1019.73,-0.22,-0.64,-168.75,0.00
1020.86,-0.22,-0.64,-168.75,0.00
1021.99,-0.22,-0.64,-168.75,0.00
1023.12,-0.22,-0.64,-168.75,0.00
1024.26,-0.22,-0.64,-170.62,0.00
1025.39,-0.22,-0.58,-170.62,0.00
1026.52,-0.22,-0.58,-170.62,0.00
1027.65,-0.22,-0.58,-170.62,0.00
1028.78,-0.22,-0.58,-170.62,0.00
1029.92,-0.22,-0.71,-170.62,0.00
1031.05,-0.22,-0.71,-170.62,0.00
1032.18,-0.22,-0.71,-170.62,0.00
1033.31,-0.22,-0.71,-170.62,0.00
1034.44,-0.22,-0.71,-170.62,0.00
1035.57,-0.22,-0.46,-172.50,0.00
1036.70,-0.22,-0.46,-172.50,0.00
1037.84,-0.22,-0.46,-172.50,0.00
1038.97,-0.22,-0.46,-172.50,0.00
1040.10,-0.23,-0.89,-170.62,0.00
1041.23,-0.23,-0.89,-170.62,0.00
1042.36,-0.23,-0.89,-170.62,0.00
1043.49,-0.23,-0.89,-170.62,0.00
1044.62,-0.23,-0.43,-168.75,0.00
1045.76,-0.23,-0.43,-168.75,0.00
1046.89,-0.23,-0.43,-168.75,0.00
1048.02,-0.23,-0.43,-170.62,0.00
1049.15,-0.23,-0.43,-170.62,0.00
1050.28,-0.23,-0.55,-170.62,0.00
1051.42,-0.23,-0.55,-170.62,0.00
1052.55,-0.23,-0.55,-170.62,0.00
1053.68,-0.23,-0.55,-170.62,0.00
1054.81,-0.24,-0.50,-170.62,0.00
1055.94,-0.24,-0.50,-170.62,0.00
1057.07,-0.24,-0.50,-170.62,0.00
1058.21,-0.24,-0.50,-170.62,0.00
1059.34,-0.24,-0.52,-168.75,0.00
1060.47,-0.24,-0.52,-168.75,0.00
1061.60,-0.24,-0.52,-168.75,0.00
1062.73,-0.24,-0.52,-168.75,0.00
1063.86,-0.24,-0.52,-166.87,0.00
1064.99,-0.24,-0.45,-166.87,0.00
1066.13,-0.24,-0.45,-166.87,0.00
1067.26,-0.24,-0.45,-168.75,0.00
1068.39,-0.24,-0.45,-168.75,0.00
1069.52,-0.24,-0.45,-168.75,0.00
1070.66,-0.24,-0.45,-168.75,0.00
1071.79,-0.24,-0.45,-170.62,0.00
1072.92,-0.24,-0.45,-170.62,0.00
1074.06,-0.25,-0.56,-170.62,0.00
1075.19,-0.25,-0.56,-170.62,0.00
1076.32,-0.25,-0.56,-172.50,0.00
1077.45,-0.25,-0.56,-172.50,0.00
1078.58,-0.25,-0.56,-172.50,0.00
1079.72,-0.25,-0.61,-168.75,0.00
1080.85,-0.25,-0.61,-168.75,0.00
1081.98,-0.25,-0.61,-168.75,0.00
1083.11,-0.25,-0.61,-168.75,0.00
1084.25,-0.25,-0.74,-172.50,0.00
1085.38,-0.25,-0.74,-172.50,0.00
1086.52,-0.25,-0.74,-172.50,0.00
1087.66,-0.25,-0.74,-170.62,0.00
1088.79,-0.25,-0.74,-170.62,0.00
1089.92,-0.26,-0.59,-170.62,0.00
1091.05,-0.26,-0.59,-170.62,0.00
1092.18,-0.26,-0.59,-168.75,0.00
1093.31,-0.26,-0.59,-168.75,0.00
1094.44,-0.26,-0.66,-168.75,0.00
1095.58,-0.26,-0.66,-168.75,0.00
1096.71,-0.26,-0.66,-168.75,0.00
1097.84,-0.26,-0.66,-168.75,0.00
1098.97,-0.26,-0.66,-168.75,0.00
1100.10,-0.26,-0.58,-168.75,0.00
1101.24,-0.26,-0.58,-168.75,0.00
1102.37,-0.26,-0.58,-168.75,0.00
1103.50,-0.26,-0.58,-172.50,0.00
1104.63,-0.27,-0.67,-172.50,0.00
1105.76,-0.27,-0.67,-172.50,0.00
1106.89,-0.27,-0.67,-172.50,0.00
1108.03,-0.27,-0.67,-170.62,0.00
1109.16,-0.27,-0.67,-170.62,0.00
1110.29,-0.27,-0.96,-170.62,0.00
1111.42,-0.27,-0.96,-170.62,0.00
1112.56,-0.27,-0.96,-170.62,0.00
1113.69,-0.27,-0.96,-170.62,0.00
1114.82,-0.27,-0.71,-170.62,0.00
1115.95,-0.27,-0.71,-168.75,0.00
1117.08,-0.27,-0.71,-168.75,0.00
1118.21,-0.27,-0.71,-168.75,0.00
1119.35,-0.27,-0.71,-170.62,0.00
1120.48,-0.28,-0.63,-170.62,0.00
1121.61,-0.28,-0.63,-170.62,0.00
1122.75,-0.28,-0.63,-170.62,0.00
1123.88,-0.28,-0.63,-170.62,0.00
1125.01,-0.28,-0.79,-170.62,0.00
1126.14,-0.28,-0.79,-170.62,0.00
1127.28,-0.28,-0.79,-170.62,0.00
1128.41,-0.28,-0.79,-170.62,0.00
1129.54,-0.28,-0.58,-170.62,0.00
1130.68,-0.28,-0.58,-170.62,0.00
1131.81,-0.28,-0.58,-168.75,0.00
1132.94,-0.28,-0.58,-168.75,0.00
1134.06,-0.28,-0.58,-168.75,0.00
1135.19,-0.29,-0.49,-168.75,0.00
1136.32,-0.29,-0.49,-170.62,0.00
1137.45,-0.29,-0.49,-170.62,0.00
1138.58,-0.29,-0.49,-170.62,0.00
1139.72,-0.29,-0.64,-168.75,0.00
1140.85,-0.29,-0.64,-168.75,0.00
1141.98,-0.29,-0.64,-168.75,0.00
1143.11,-0.29,-0.64,-168.75,0.00
1144.24,-0.29,-0.64,-170.62,0.00
1145.38,-0.29,-0.43,-170.62,0.00
1146.51,-0.29,-0.43,-170.62,0.00
1147.64,-0.29,-0.43,-168.75,0.00
1148.77,-0.29,-0.43,-168.75,0.00
1149.90,-0.29,-0.41,-168.75,0.00
1151.04,-0.29,-0.41,-168.75,0.00
1152.17,-0.29,-0.41,-168.75,0.00
1153.30,-0.29,-0.41,-168.75,0.00
1154.43,-0.30,-0.39,-168.75,0.00
1155.56,-0.30,-0.39,-170.62,0.00
1156.69,-0.30,-0.39,-170.62,0.00
1157.82,-0.30,-0.39,-170.62,0.00
1158.96,-0.30,-0.39,-170.62,0.00
1160.10,-0.30,-0.62,-168.75,0.00
1161.23,-0.30,-0.62,-168.75,0.00
1162.36,-0.30,-0.62,-168.75,0.00
1163.49,-0.30,-0.62,-170.62,0.00
1164.62,-0.30,-0.54,-170.62,0.00
1165.76,-0.30,-0.54,-170.62,0.00
1166.89,-0.30,-0.54,-170.62,0.00
1168.02,-0.30,-0.54,-170.62,0.00
1169.15,-0.30,-0.44,-170.62,0.00
1170.28,-0.30,-0.44,-170.62,0.00
1171.42,-0.30,-0.44,-170.62,0.00
1172.55,-0.30,-0.44,-170.62,0.00
1173.68,-0.30,-0.44,-170.62,0.00
1174.81,-0.31,-0.56,-170.62,0.00
1175.94,-0.31,-0.56,-170.62,0.00
1177.07,-0.31,-0.56,-170.62,0.00
1178.20,-0.31,-0.56,-170.62,0.00
1179.34,-0.31,-0.51,-170.62,0.00
1180.47,-0.31,-0.51,-170.62,0.00
1181.60,-0.31,-0.51,-170.62,0.00
1182.73,-0.31,-0.51,-170.62,0.00
1183.86,-0.31,-0.51,-168.75,0.00
1184.99,-0.31,-0.43,-168.75,0.00
1186.12,-0.31,-0.43,-168.75,0.00
1187.26,-0.31,-0.43,-168.75,0.00
1188.39,-0.31,-0.43,-168.75,0.00
1189.52,-0.31,-0.56,-168.75,0.00
1190.66,-0.31,-0.56,-168.75,0.00
1191.79,-0.31,-0.56,-170.62,0.00
1192.93,-0.31,-0.56,-170.62,0.00
1194.06,-0.32,-0.53,-170.62,0.00
1195.20,-0.32,-0.53,-170.62,0.00
1196.33,-0.32,-0.53,-170.62,0.00
1197.47,-0.32,-0.53,-170.62,0.00
1198.60,-0.32,-0.53,-170.62,0.00
1199.73,-0.32,-0.50,-170.62,0.00
1200.86,-0.32,-0.50,-170.62,0.00
1202.00,-0.32,-0.50,-170.62,0.00
1203.13,-0.32,-0.50,-170.62,0.00
1204.26,-0.32,-0.68,-170.62,0.00
1205.39,-0.32,-0.68,-170.62,0.00
1206.52,-0.32,-0.68,-170.62,0.00
1207.66,-0.32,-0.68,-170.62,0.00
1208.79,-0.32,-0.68,-170.62,0.00
1209.93,-0.32,-0.60,-170.62,0.00
1211.06,-0.32,-0.60,-170.62,0.00
1212.21,-0.32,-0.60,-166.87,0.00
1213.35,-0.32,-0.60,-166.87,0.00
1214.54,-0.33,-0.63,-166.87,0.00
1215.68,-0.33,-0.63,-170.62,0.00
1219.16,-0.33,-0.63,-170.62,0.00
1220.32,-0.33,-0.58,-170.62,0.00
1221.49,-0.33,-0.58,-170.62,0.00
1222.64,-0.33,-0.58,-170.62,0.00
1223.80,-0.33,-0.58,-168.75,0.00
1224.95,-0.33,-0.63,-168.75,0.00
1226.11,-0.33,-0.63,-168.75,0.00
1227.26,-0.33,-0.63,-168.75,0.00
1228.41,-0.33,-0.63,-168.75,0.00
1229.56,-0.34,-0.60,-168.75,0.00
1230.82,-0.34,-0.60,-168.75,0.00
1231.97,-0.34,-0.60,-170.62,0.00
1233.12,-0.34,-0.60,-170.62,0.00
1234.29,-0.34,-0.60,-170.62,0.00
1235.44,-0.34,-0.60,-170.62,0.00
1236.60,-0.34,-0.60,-166.87,0.00
1237.75,-0.34,-0.60,-166.87,0.00
1238.91,-0.34,-0.60,-166.87,0.00
1240.07,-0.34,-0.48,-168.75,0.00
1241.22,-0.34,-0.48,-168.75,0.00
1242.38,-0.34,-0.48,-168.75,0.00
1243.55,-0.34,-0.48,-168.75,0.00
1244.71,-0.34,-0.46,-170.62,0.00
1245.87,-0.34,-0.46,-170.62,0.00
1247.02,-0.34,-0.46,-170.62,0.00
1248.17,-0.34,-0.46,-170.62,0.00
1249.33,-0.35,-0.33,-170.62,0.00
1250.49,-0.35,-0.33,-170.62,0.00
1251.65,-0.35,-0.33,-166.87,0.00
1252.80,-0.35,-0.33,-166.87,0.00
1254.01,-0.35,-0.57,-166.87,0.00
1255.20,-0.35,-0.57,-166.87,0.00
1256.36,-0.35,-0.57,-168.75,0.00
1257.51,-0.35,-0.57,-168.75,0.00
1258.66,-0.35,-0.57,-168.75,0.00
1259.82,-0.35,-0.55,-170.62,0.00
1260.97,-0.35,-0.55,-170.62,0.00
1262.13,-0.35,-0.55,-170.62,0.00
1263.28,-0.35,-0.55,-170.62,0.00
1264.43,-0.35,-0.50,-172.50,0.00
1265.59,-0.35,-0.50,-172.50,0.00
1266.74,-0.35,-0.50,-172.50,0.00
1267.89,-0.35,-0.50,-172.50,0.00
1269.07,-0.36,-0.34,-168.75,0.00
1270.22,-0.36,-0.34,-168.75,0.00
1271.38,-0.36,-0.34,-168.75,0.00
1272.53,-0.36,-0.34,-168.75,0.00
1273.69,-0.36,-0.34,-168.75,0.00
1274.84,-0.36,-0.42,-168.75,0.00
1276.00,-0.36,-0.42,-168.75,0.00
1277.15,-0.36,-0.42,-170.62,0.00
1278.34,-0.36,-0.42,-170.62,0.00
1279.54,-0.36,-0.38,-170.62,0.00
1280.75,-0.36,-0.38,-168.75,0.00
1281.90,-0.36,-0.38,-168.75,0.00
1283.05,-0.36,-0.38,-168.75,0.00
1284.21,-0.36,-0.38,-168.75,0.00
1285.36,-0.36,-0.35,-170.62,0.00
1286.52,-0.36,-0.35,-170.62,0.00
1287.67,-0.36,-0.35,-170.62,0.00
1288.83,-0.36,-0.35,-170.62,0.00
1289.98,-0.36,-0.38,-170.62,0.00
1291.14,-0.36,-0.38,-170.62,0.00
1292.29,-0.36,-0.38,-170.62,0.00
1293.46,-0.36,-0.38,-170.62,0.00
1294.64,-0.37,-0.51,-170.62,0.00
1295.80,-0.37,-0.51,-170.62,0.00
1296.95,-0.37,-0.51,-170.62,0.00
1298.10,-0.37,-0.51,-170.62,0.00
1299.26,-0.37,-0.45,-170.62,0.00
1300.42,-0.37,-0.45,-170.62,0.00
1301.57,-0.37,-0.45,-166.87,0.00
1302.72,-0.37,-0.45,-166.87,0.00
1303.91,-0.37,-0.42,-166.87,0.00
1305.10,-0.37,-0.42,-168.75,0.00
1306.26,-0.37,-0.42,-168.75,0.00
1307.43,-0.37,-0.42,-168.75,0.00
1308.62,-0.37,-0.42,-168.75,0.00
1309.81,-0.37,-0.52,-170.62,0.00
1310.97,-0.37,-0.52,-170.62,0.00
1312.12,-0.37,-0.52,-170.62,0.00
1313.27,-0.37,-0.52,-170.62,0.00
1314.42,-0.38,-0.38,-170.62,0.00
1315.58,-0.38,-0.38,-170.62,0.00
1316.74,-0.38,-0.38,-170.62,0.00
1317.89,-0.38,-0.38,-170.62,0.00
1319.04,-0.38,-0.38,-170.62,0.00
1320.20,-0.38,-0.46,-170.62,0.00
1321.36,-0.38,-0.46,-168.75,0.00
1322.51,-0.38,-0.46,-168.75,0.00
1323.65,-0.38,-0.46,-168.75,0.00
1324.78,-0.38,-0.52,-168.75,0.00
1325.92,-0.38,-0.52,-170.62,0.00
1327.05,-0.38,-0.52,-170.62,0.00
1328.22,-0.38,-0.52,-170.62,0.00
1329.35,-0.38,-0.55,-170.62,0.00
1330.49,-0.38,-0.55,-170.62,0.00
1331.63,-0.38,-0.55,-170.62,0.00
1332.76,-0.38,-0.55,-170.62,0.00
1333.89,-0.38,-0.55,-168.75,0.00
1335.03,-0.38,-0.28,-168.75,0.00
1336.17,-0.38,-0.28,-168.75,0.00
1337.30,-0.38,-0.28,-168.75,0.00
1338.43,-0.38,-0.28,-170.62,0.00
1339.57,-0.39,-0.54,-170.62,0.00
1340.72,-0.39,-0.54,-170.62,0.00
1341.85,-0.39,-0.54,-168.75,0.00
1342.98,-0.39,-0.54,-168.75,0.00
1344.12,-0.39,-0.55,-168.75,0.00
1345.25,-0.39,-0.55,-168.75,0.00
1346.39,-0.39,-0.55,-170.62,0.00
1347.52,-0.39,-0.55,-170.62,0.00
1348.65,-0.39,-0.55,-170.62,0.00
1349.79,-0.39,-0.40,-168.75,0.00
1350.92,-0.39,-0.40,-168.75,0.00
1352.06,-0.39,-0.40,-168.75,0.00
1353.19,-0.39,-0.40,-168.75,0.00
1354.32,-0.39,-0.38,-168.75,0.00
1355.46,-0.39,-0.38,-168.75,0.00
1356.59,-0.39,-0.38,-168.75,0.00
1357.72,-0.39,-0.38,-168.75,0.00
1358.87,-0.39,-0.38,-168.75,0.00
1360.00,-0.40,-0.35,-168.75,0.00
1361.14,-0.40,-0.35,-168.75,0.00
1362.27,-0.40,-0.35,-170.62,0.00
1363.41,-0.40,-0.35,-170.62,0.00
1364.58,-0.40,-0.48,-170.62,0.00
1365.71,-0.40,-0.48,-170.62,0.00
1366.85,-0.40,-0.48,-170.62,0.00
1367.98,-0.40,-0.48,-170.62,0.00
1369.11,-0.40,-0.48,-170.62,0.00
1370.25,-0.40,-0.44,-168.75,0.00
1371.39,-0.40,-0.44,-168.75,0.00
1372.52,-0.40,-0.44,-168.75,0.00
1373.65,-0.40,-0.44,-168.75,0.00
1374.80,-0.40,-0.48,-168.75,0.00
1375.93,-0.40,-0.48,-168.75,0.00
1377.07,-0.40,-0.48,-168.75,0.00
1378.20,-0.40,-0.48,-168.75,0.00
1379.33,-0.40,-0.45,-168.75,0.00
1380.47,-0.40,-0.45,-168.75,0.00
1381.60,-0.40,-0.45,-168.75,0.00
1382.73,-0.40,-0.45,-170.62,0.00
1383.87,-0.41,-0.64,-170.62,0.00
1385.01,-0.41,-0.64,-170.62,0.00
1386.14,-0.41,-0.64,-166.87,0.00
1387.27,-0.41,-0.64,-166.87,0.00
1388.41,-0.41,-0.64,-166.87,0.00
1389.54,-0.41,-0.46,-166.87,0.00
1390.69,-0.41,-0.46,-170.62,0.00
1391.83,-0.41,-0.46,-170.62,0.00
1392.96,-0.41,-0.46,-170.62,0.00
1394.06,-0.41,-0.41,-168.75,0.00
