time,theta_b,dtheta_b,dtheta_w
6679.47,0.00,nan,-24884.54,0.00
6689.76,0.00,nan,-25158.52,0.00
6700.05,0.00,nan,-25387.75,0.00
6710.33,0.00,nan,-25578.53,0.00
6720.60,0.00,nan,-25810.69,0.00
6730.89,0.00,nan,-26064.81,0.00
6741.18,0.00,nan,-26247.95,0.00
6751.46,0.00,0.00,-26448.01,0.00
6761.75,0.00,nan,-26663.21,0.00
6772.04,0.00,nan,-26911.73,0.00
6782.32,0.00,nan,-27071.29,0.00
6792.61,0.00,nan,-27278.81,0.00
6802.90,0.00,nan,-27472.24,0.00
6813.18,0.00,nan,-27605.20,0.00
6823.47,0.00,nan,-27843.34,0.00
6833.75,0.00,nan,-28006.54,0.00
6844.04,0.00,nan,-28139.19,0.00
6854.33,0.00,nan,-28327.00,0.00
6864.61,0.00,nan,-28494.82,0.00
6874.90,0.00,nan,-28653.00,0.00
6885.19,0.00,nan,-28836.83,0.00
6895.48,0.00,nan,-28987.50,0.00
6905.76,0.00,nan,-29154.10,0.00
6916.05,0.00,nan,-29262.67,0.00
6926.34,0.00,nan,-29415.12,0.00
6936.63,0.00,nan,-29544.13,0.00
6946.91,0.00,0.00,-29707.34,0.00
6957.20,0.00,nan,-29833.35,0.00
6967.48,0.00,nan,-29942.82,0.00
6977.77,0.00,nan,-30042.83,0.00
6988.06,0.00,nan,-30190.20,0.00
6998.33,0.00,0.00,-30265.55,0.00
7008.61,0.00,nan,-30362.34,0.00
7018.90,0.00,nan,-30502.57,0.00
7029.19,0.00,nan,-30549.59,0.00
7039.47,0.00,nan,-30687.67,0.00
7049.76,0.00,nan,-30780.90,0.00
7060.04,0.00,0.00,-30826.09,0.00
7070.33,0.00,0.00,-30870.11,0.00
7080.60,0.00,nan,-30964.25,0.00
7090.89,0.00,nan,-31009.21,0.00
7101.18,0.00,nan,-31104.44,0.00
7111.46,0.00,0.00,-31150.40,0.00
7121.75,0.00,nan,-31194.55,0.00
7132.03,0.00,nan,-31243.86,0.00
7142.32,0.00,nan,-31313.71,0.00
7152.62,0.00,0.00,-31325.48,0.00
7162.90,0.00,nan,-31368.16,0.00
7173.17,0.00,nan,-31379.50,0.00
7183.45,0.00,nan,-31407.90,0.00
7193.73,0.00,0.00,-31415.94,0.00
7204.00,0.00,nan,-31418.78,0.00
7214.28,0.00,nan,-31474.23,0.00
7224.56,0.00,nan,-31469.82,0.00
7234.83,0.00,nan,-31472.29,0.00
7245.11,0.00,nan,-31476.69,0.00
7255.39,0.00,nan,-31426.52,0.00
7265.66,0.00,nan,-31426.22,0.00
7275.94,0.00,nan,-31355.18,0.00
7286.23,0.00,nan,-31330.95,0.00
7296.51,0.00,nan,-31338.22,0.00
7306.79,0.00,nan,-31283.95,0.00
7317.07,0.00,nan,-31290.69,0.00
7327.35,0.00,nan,-31218.61,0.00
7337.62,0.00,nan,-31195.00,0.00
7347.90,0.00,nan,-31101.94,0.00
7358.18,0.00,0.00,-31054.51,0.00
7368.46,0.00,nan,-30959.61,0.00
7378.74,0.00,nan,-30918.08,0.00
7389.02,0.00,nan,-30821.75,0.00
7399.30,0.00,nan,-30734.13,0.00
7409.58,0.00,nan,-30679.66,0.00
7419.85,0.00,nan,-30574.27,0.00
7430.13,0.00,nan,-30505.35,0.00
7440.41,0.00,nan,-30374.15,0.00
7450.69,0.00,nan,-30270.47,0.00
7460.97,0.00,nan,-30173.13,0.00
7471.24,0.00,0.00,-30047.24,0.00
7481.53,0.00,nan,-29929.56,0.00
7491.81,0.00,nan,-29810.42,0.00
7502.09,0.00,nan,-29651.55,0.00
7512.39,0.00,nan,-29522.64,0.00
7522.67,0.00,nan,-29377.59,0.00
7532.96,0.00,nan,-29234.79,0.00
7543.25,0.00,nan,-29123.47,0.00
7553.53,0.00,nan,-28989.88,0.00
7563.82,0.00,nan,-28819.45,0.00
7574.11,0.00,nan,-28646.88,0.00
7584.40,0.00,nan,-28470.93,0.00
7594.69,0.00,nan,-28284.62,0.00
7604.97,0.00,nan,-28152.43,0.00
7615.26,0.00,nan,-27964.59,0.00
7625.55,0.00,nan,-27796.08,0.00
7635.83,0.00,nan,-27583.39,0.00
7646.12,0.00,nan,-27412.03,0.00
7656.41,0.00,nan,-27214.73,0.00
7666.69,0.00,nan,-26990.67,0.00
7676.98,0.00,nan,-26761.45,0.00
7687.27,0.00,nan,-26630.77,0.00
7697.56,0.00,nan,-26380.04,0.00
7707.85,0.00,nan,-26128.43,0.00
7718.13,0.00,nan,-25899.48,0.00
7728.42,0.00,nan,-25711.40,0.00
7738.71,0.00,nan,-25472.86,0.00
7748.99,0.00,nan,-25257.80,0.00
7759.28,0.00,nan,-25022.09,0.00
7769.57,0.00,nan,-24750.33,0.00
7779.85,0.00,0.00,-24516.93,0.00
7790.14,0.00,nan,-24240.08,0.00
7800.42,0.00,nan,-23971.79,0.00
7810.71,0.00,nan,-23733.49,0.00
7821.00,0.00,nan,-23457.75,0.00
7831.29,0.00,nan,-23175.90,0.00
7841.57,0.00,nan,-22901.02,0.00
7851.86,0.00,nan,-22639.86,0.00
7862.15,0.00,nan,-22334.54,0.00
7872.43,0.00,nan,-22064.43,0.00
7882.71,0.00,nan,-21760.35,0.00
7893.00,0.00,nan,-21493.64,0.00
7903.29,0.00,nan,-21191.40,0.00
7913.57,0.00,nan,-20866.30,0.00
7923.86,0.00,nan,-20563.72,0.00
7934.15,0.00,nan,-20269.17,0.00
7944.43,0.00,nan,-19941.52,0.00
7954.72,0.00,nan,-19663.11,0.00
7964.99,0.00,nan,-19315.80,0.00
7975.28,0.00,nan,-18973.73,0.00
7985.56,0.00,nan,-18682.82,0.00
7995.85,0.00,nan,-18331.15,0.00
8006.14,0.00,nan,-17986.41,0.00
8016.42,0.00,nan,-17679.34,0.00
8026.71,0.00,nan,-17323.95,0.00
8037.00,0.00,nan,-16960.55,0.00
8047.27,0.00,nan,-16653.95,0.00
8057.56,0.00,nan,-16265.35,0.00
8067.84,0.00,nan,-15986.80,0.00
8078.13,0.00,nan,-15578.70,0.00
8088.42,0.00,nan,-15237.70,0.00
8098.70,0.00,nan,-14916.57,0.00
8108.99,0.00,nan,-14516.71,0.00
8119.28,0.00,0.00,-14133.44,0.00
8129.56,0.00,nan,-13774.60,0.00
8139.85,0.00,0.00,-13409.67,0.00
8150.14,0.00,nan,-13017.39,0.00
8160.42,0.00,nan,-12670.05,0.00
8170.71,0.00,nan,-12272.86,0.00
8181.00,0.00,nan,-11852.39,0.00
8191.28,0.00,nan,-11513.28,0.00
8201.57,0.00,nan,-11091.32,0.00
8211.86,0.00,0.00,-10683.71,0.00
8222.14,0.00,nan,-10334.97,0.00
8232.43,0.00,nan,-9889.01,0.00
8242.71,0.00,nan,-9560.88,0.00
8253.00,0.00,nan,-9138.54,0.00
8263.29,0.00,nan,-8720.71,0.00
8273.57,0.00,nan,-8332.82,0.00
8283.86,0.00,nan,-7907.06,0.00
8294.15,0.00,nan,-7487.96,0.00
8304.43,0.00,0.00,-7133.25,0.00
8314.72,0.00,nan,-6718.96,0.00
8324.99,0.00,nan,-6294.23,0.00
8335.28,0.00,nan,-5908.59,0.00
8345.57,0.00,nan,-5478.47,0.00
8355.85,0.00,nan,-5031.01,0.00
8366.14,0.00,nan,-4673.28,0.00
8376.43,0.00,nan,-4268.61,0.00
8386.71,0.00,nan,-3909.43,0.00
8397.00,0.00,0.00,-3501.97,0.00
8407.27,0.00,nan,-3070.13,0.00
8417.56,0.00,nan,-2751.34,0.00
8427.84,0.00,nan,-2319.25,0.00
8438.13,0.00,nan,-1964.13,0.00
8448.42,0.00,0.00,-1652.12,0.00
8458.70,0.00,nan,-1378.45,0.00
8468.99,0.00,nan,-1102.93,0.00
8479.28,0.00,nan,-678.07,0.00
8489.56,0.00,nan,-152.59,0.00
8499.85,0.00,nan,270.68,0.00
8510.14,0.00,nan,727.96,0.00
8520.43,0.00,nan,1227.52,0.00
8530.72,0.00,nan,1567.80,0.00
8541.01,0.00,nan,1973.56,0.00
8551.30,0.00,0.00,2349.59,0.00
8561.58,0.00,nan,2814.50,0.00
8571.87,0.00,nan,3169.92,0.00
8582.16,0.00,nan,3545.87,0.00
8592.44,0.00,nan,3892.08,0.00
8602.71,0.00,nan,4271.91,0.00
8613.00,0.00,nan,4652.65,0.00
8623.29,0.00,nan,5034.55,0.00
8633.57,0.00,nan,5361.43,0.00
8643.86,0.00,nan,5754.73,0.00
8654.15,0.00,nan,6135.60,0.00
8664.43,0.00,nan,6437.27,0.00
8674.72,0.00,nan,6840.04,0.00
8684.99,0.00,nan,7236.21,0.00
8695.28,0.00,nan,7525.06,0.00
8705.57,0.00,nan,7913.79,0.00
8715.85,0.00,nan,8301.28,0.00
8726.14,0.00,nan,8629.77,0.00
8736.42,0.00,nan,8986.55,0.00
8746.71,0.00,nan,9298.40,0.00
8757.00,0.00,nan,9670.41,0.00
8767.27,0.00,0.00,10034.75,0.00
8777.56,0.00,nan,10350.88,0.00
8787.84,0.00,nan,10737.19,0.00
8798.13,0.00,nan,11092.35,0.00
8808.42,0.00,nan,11422.32,0.00
8818.70,0.00,nan,11770.23,0.00
8828.99,0.00,nan,12114.78,0.00
8839.28,0.00,nan,12404.84,0.00
8849.56,0.00,nan,12784.36,0.00
8859.85,0.00,nan,13123.69,0.00
8870.14,0.00,nan,13418.38,0.00
8880.42,0.00,nan,13745.73,0.00
8890.71,0.00,0.00,14095.27,0.00
8901.00,0.00,nan,14393.74,0.00
8911.28,0.00,nan,14724.13,0.00
8921.57,0.00,nan,15026.82,0.00
8931.85,0.00,nan,15358.01,0.00
8942.14,0.00,nan,15678.12,0.00
8952.43,0.00,nan,15934.69,0.00
8962.71,0.00,nan,16289.87,0.00
8973.00,0.00,nan,16578.95,0.00
8983.29,0.00,nan,16873.75,0.00
8993.57,0.00,nan,17147.02,0.00
9003.86,0.00,nan,17477.70,0.00
9014.15,0.00,nan,17752.18,0.00
9024.43,0.00,nan,18076.50,0.00
9034.72,0.00,nan,18351.81,0.00
9044.99,0.00,nan,18570.64,0.00
9055.28,0.00,0.00,18894.48,0.00
9065.57,0.00,nan,19178.39,0.00
9075.85,0.00,nan,19366.75,0.00
9086.14,0.00,nan,19653.50,0.00
9096.43,0.00,nan,19894.81,0.00
9106.71,0.00,0.00,20173.92,0.00
9117.00,0.00,nan,20459.68,0.00
9127.27,0.00,nan,20671.32,0.00
9137.56,0.00,nan,20916.74,0.00
9147.84,0.00,nan,21200.72,0.00
9158.13,0.00,nan,21398.33,0.00
9168.42,0.00,nan,21634.13,0.00
9178.70,0.00,nan,21917.29,0.00
9188.99,0.00,nan,22110.38,0.00
9199.28,0.00,nan,22341.37,0.00
9209.56,0.00,nan,22624.69,0.00
9219.85,0.00,nan,22779.43,0.00
9230.14,0.00,nan,23022.26,0.00
9240.42,0.00,nan,23186.36,0.00
9250.71,0.00,nan,23386.54,0.00
9261.00,0.00,nan,23570.79,0.00
9271.28,0.00,nan,23779.40,0.00
9281.57,0.00,nan,23998.51,0.00
9291.85,0.00,nan,24198.35,0.00
9302.14,0.00,nan,24371.18,0.00
9312.43,0.00,nan,24560.81,0.00
9322.71,0.00,nan,24721.11,0.00
9333.00,0.00,nan,24904.86,0.00
9343.29,0.00,nan,25087.12,0.00
9353.57,0.00,nan,25211.82,0.00
9363.86,0.00,nan,25393.53,0.00
9374.15,0.00,nan,25534.60,0.00
9384.43,0.00,nan,25661.74,0.00
9394.72,0.00,nan,25803.45,0.00
9404.99,0.00,nan,25898.21,0.00
9415.28,0.00,nan,26057.78,0.00
9425.57,0.00,nan,26199.25,0.00
9435.85,0.00,nan,26304.38,0.00
9446.14,0.00,nan,26455.39,0.00
9456.42,0.00,nan,26526.72,0.00
9466.71,0.00,nan,26687.75,0.00
9477.00,0.00,nan,26759.25,0.00
9487.27,0.00,nan,26856.78,0.00
9497.56,0.00,nan,26958.20,0.00
9507.84,0.00,nan,27042.26,0.00
9518.13,0.00,nan,27146.29,0.00
9528.41,0.00,nan,27320.30,0.00
9538.70,0.00,nan,27345.96,0.00
9548.99,0.00,nan,27390.64,0.00
9559.27,0.00,nan,27425.44,0.00
9569.56,0.00,nan,27468.88,0.00
9579.84,0.00,nan,27502.29,0.00
9590.13,0.00,nan,27561.42,0.00
9600.42,0.00,nan,27680.60,0.00
9610.70,0.00,nan,27653.72,0.00
9620.99,0.00,nan,27704.69,0.00
9631.28,0.00,nan,27701.45,0.00
9641.56,0.00,nan,27739.37,0.00
9651.85,0.00,nan,27803.25,0.00
9662.14,0.00,nan,27788.09,0.00
9672.42,0.00,nan,27783.96,0.00
9682.71,0.00,nan,27780.82,0.00
9693.00,0.00,nan,27775.95,0.00
9703.29,0.00,nan,27786.77,0.00
9713.57,0.00,nan,27784.90,0.00
9723.86,0.00,nan,27745.42,0.00
9734.14,0.00,nan,27742.03,0.00
9744.43,0.00,0.00,27697.07,0.00
9754.72,0.00,nan,27704.34,0.00
9764.99,0.00,nan,27652.83,0.00
9775.28,0.00,nan,27611.42,0.00
9785.57,0.00,nan,27553.91,0.00
9795.85,0.00,nan,27502.73,0.00
9806.14,0.00,nan,27467.95,0.00
9816.42,0.00,nan,27354.78,0.00
9826.71,0.00,nan,27321.73,0.00
9837.00,0.00,nan,27258.56,0.00
9847.27,0.00,nan,27199.45,0.00
9857.56,0.00,nan,27046.16,0.00
9867.84,0.00,nan,26991.21,0.00
9878.13,0.00,nan,26911.72,0.00
9888.43,0.00,nan,26808.44,0.00
9898.72,0.00,nan,26662.63,0.00
9909.00,0.00,nan,26590.90,0.00
9919.29,0.00,nan,26498.15,0.00
9929.57,0.00,nan,26365.96,0.00
9939.84,0.00,nan,26218.38,0.00
9950.12,0.00,nan,26135.38,0.00
9960.39,0.00,nan,26001.96,0.00
9970.67,0.00,0.00,25834.05,0.00
9980.95,0.00,nan,25690.13,0.00
9991.22,0.00,nan,25570.22,0.00
10001.50,0.00,nan,25384.05,0.00
10011.78,0.00,nan,25244.65,0.00
10022.05,0.00,nan,25092.05,0.00
10032.33,0.00,nan,24968.28,0.00
10042.60,0.00,nan,24767.55,0.00
10052.88,0.00,nan,24603.46,0.00
10063.16,0.00,nan,24420.65,0.00
10073.43,0.00,nan,24236.93,0.00
10083.71,0.00,nan,24009.52,0.00
10093.99,0.00,nan,23847.16,0.00
10104.26,0.00,0.00,23619.60,0.00
10114.54,0.00,nan,23435.56,0.00
10124.82,0.00,nan,23263.25,0.00
10135.09,0.00,nan,23041.23,0.00
10145.37,0.00,nan,22797.08,0.00
10155.64,0.00,nan,22624.35,0.00
10165.92,0.00,nan,22333.97,0.00
10176.20,0.00,nan,22131.74,0.00
10186.47,0.00,nan,21903.82,0.00
10196.75,0.00,nan,21621.07,0.00
10207.03,0.00,0.00,21471.03,0.00
10217.27,0.00,0.00,21173.48,0.00
10227.54,0.00,nan,20921.43,0.00
10237.82,0.00,nan,20688.39,0.00
10248.10,0.00,nan,20435.89,0.00
10258.37,0.00,nan,20146.73,0.00
10268.65,0.00,nan,19866.76,0.00
10278.93,0.00,nan,19613.62,0.00
10289.20,0.00,nan,19321.35,0.00
10299.48,0.00,nan,19071.46,0.00
10309.75,0.00,nan,18778.49,0.00
10320.03,0.00,nan,18476.02,0.00
10330.31,0.00,0.00,18229.00,0.00
10340.58,0.00,nan,17925.24,0.00
10350.86,0.00,nan,17588.47,0.00
10361.14,0.00,0.00,17300.16,0.00
10371.42,0.00,nan,16993.05,0.00
10381.66,0.00,0.00,16641.43,0.00
10391.93,0.00,nan,16312.61,0.00
10402.21,0.00,nan,16036.21,0.00
10412.48,0.00,nan,15712.06,0.00
10422.76,0.00,nan,15344.19,0.00
10433.04,0.00,nan,15069.95,0.00
10443.31,0.00,0.00,14698.86,0.00
10453.59,0.00,nan,14343.25,0.00
10463.86,0.00,nan,14018.41,0.00
10474.14,0.00,nan,13688.65,0.00
10484.42,0.00,nan,13318.19,0.00
10494.69,0.00,nan,12970.47,0.00
10504.97,0.00,nan,12578.55,0.00
10515.25,0.00,nan,12248.44,0.00
10525.52,0.00,nan,11911.43,0.00
10535.80,0.00,nan,11515.43,0.00
10546.06,0.00,nan,11198.39,0.00
10556.34,0.00,nan,10773.74,0.00
10566.63,0.00,nan,10436.45,0.00
10576.92,0.00,nan,10032.70,0.00
10587.21,0.00,nan,9639.16,0.00
10597.50,0.00,nan,9237.92,0.00
10607.79,0.00,0.00,8923.26,0.00
10618.07,0.00,nan,8516.08,0.00
10628.33,0.00,nan,8087.91,0.00
10638.61,0.00,nan,7722.76,0.00
10648.90,0.00,0.00,7359.47,0.00
10659.18,0.00,nan,6930.03,0.00
10669.47,0.00,nan,6566.43,0.00
10679.76,0.00,nan,6142.90,0.00
10690.04,0.00,nan,5756.08,0.00
10700.33,0.00,nan,5383.01,0.00
10710.61,0.00,nan,4964.25,0.00
10720.89,0.00,nan,4550.33,0.00
0.00,0.00,0.00,0.00,0.00
